source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
DollarsandSense,28/8/19 17:00,"Every other day, we read articles that suggest that a recession or market crash is imminent. But here's why a bear market isnât necessarily a bad market - and what savvy investors can do to still profit.",11,11,0,0,0,0,0,0,3027333317336718,/story.php?story_fbid=3027333317336718&id=386868888049854
DollarsandSense,28/8/19 12:11,"What were you doing when you were 6 years old? This weekend, some of Singaporeâs youngest entrepreneurs will be setting up their own stalls at the Singapore Kidpreneur's Bazaar, from 1030am - 7pm at Harbourfront Centre, Level 1. Bring your family along and head down to show these inspiring kidpreneurs your support! More details: https://mumsatworksg3.wixsite.com/kidpreneur2019/",17,15,0,2,0,0,0,2,3026996094037107,/story.php?story_fbid=3026996094037107&id=386868888049854
DollarsandSense,28/8/19 8:01,"With age comes experience. Now that you are wiser in dealing with career-related challenges, you should find ways to steer yourself to make the right decisions.",19,19,0,0,0,0,0,0,3026581687411881,/story.php?story_fbid=3026581687411881&id=386868888049854
DollarsandSense,27/8/19 12:32,Digital insurers account for only 0.2% of the entire value of new business premiums for the first half of 2019. We examine the reasons why they are struggling.,5,5,0,0,0,0,0,0,3024364874300229,/story.php?story_fbid=3024364874300229&id=386868888049854
DollarsandSense,27/8/19 8:09,Being a mom means you now need to care more about money matters more than you used to.,12,11,0,1,0,0,0,0,3023906627679387,/story.php?story_fbid=3023906627679387&id=386868888049854
DollarsandSense,26/8/19 17:08,"Indonesia just announced the move of their capital from Jakarta to Borneo. Such a move will have an impact to the tune of billions of dollars in property prices, jobs, and infrastructure projects. Here are other important things investors need to know before considering making any property investments overseas.",14,14,0,0,0,0,0,0,3022104184526298,/story.php?story_fbid=3022104184526298&id=386868888049854
DollarsandSense,26/8/19 12:00,"We all know that retirement planning is best done when we're young. Hereâs a graphical representation of what we can do at every stage of our lives to build towards our retirement. Besides CPF LIFE, we can also supplement our retirement income with other instruments, such as private annuity plans. CIMB Singapore offers a wide range of retirement plans that can complement your monthly payouts during our golden years. Find out more about the retirement plans from CIMB Bank here: cimbbank.sg/Retire26Aug (This infographic is brought to you in collaboration with CIMB Bank) This advertisement has not been reviewed by the Monetary Authority of Singapore. Protected up to specified limits by SDIC.",50,47,0,3,0,0,0,6,3021579137912136,/story.php?story_fbid=3021579137912136&id=386868888049854
DollarsandSense,26/8/19 8:08,We also look at which REITs have achieved the best 1) Total Return and 2) Distribution Yield.,16,16,0,0,0,0,0,0,3021213927948657,/story.php?story_fbid=3021213927948657&id=386868888049854
DollarsandSense,25/8/19 10:25,"Singapore is an important financial hub for Asia, so it makes sense that investors here would want to consider investing in these stocks.",23,23,0,0,0,0,0,0,3018691801534203,/story.php?story_fbid=3018691801534203&id=386868888049854
DollarsandSense,24/8/19 14:43,"We're at the Fixed Income Conference with Securities Investors Association Singapore (SIAS), MoneySense and SGX | My Gateway to learn more about the world of bonds and the role they can play in Singaporeans investment portfolio. In conjunction with the conference, we'll also be sitting down for a DollarsAndSense Tonight interview with Christopher Tan, CEO of Providend and Executive Director of MoneyOwl. Look forward to more content coming up in the days to come! Read More: https://dollarsandsense.sg/after-identifying-a-good-company-should-you-consider-investing-in-its-stocks-or-bonds-or-both/",33,31,0,2,0,0,0,0,3016459348424115,/story.php?story_fbid=3016459348424115&id=386868888049854
DollarsandSense,24/8/19 10:25,Shopping online this weekend? Check this list of to-dos to make sure you're not accidentally paying more than you have to.,15,15,0,0,0,0,0,1,3016017915134925,/story.php?story_fbid=3016017915134925&id=386868888049854
DollarsandSense,23/8/19 17:00,"DollarsAndSense's Content Partnerships Lead, Ching Sue Mae shares the most critical personal finance lessons she learnt after a year in the workforce.",18,18,0,0,0,0,0,1,3013342592069124,/story.php?story_fbid=3013342592069124&id=386868888049854
DollarsandSense,23/8/19 12:04,"Bonds have always been regarded as a simpler, safer, and less sexy cousin of stocks. But is that really true? To learn more about the opportunities and risks of bond investing, join us tomorrow (24 August) at the Fixed Income Conference organised by Securities Investors Association Singapore (SIAS) at Suntec City. Registration is free but required: http://bit.ly/33FadYR If you see the DollarsandSense team there, do say hi! We'll also be doing an interview with Christopher Tan, CEO of Providend and Executive Director of MoneyOwl. If you have any questions about bond investing that you'd like Christopher to answer, comments below or drop us a message!",7,7,0,0,0,0,0,0,3013454955391221,/story.php?story_fbid=3013454955391221&id=386868888049854
DollarsandSense,23/8/19 8:05,"Being able to raise your kids and to support your elderly parents is something that many of us would naturally want to do. However, it can be quite expensive.",18,18,0,0,0,0,0,0,3013048955431821,/story.php?story_fbid=3013048955431821&id=386868888049854
DollarsandSense,22/8/19 17:09,"In case you haven't heard, it was announced yesterday that the August 2019 HDB BTO launch has been postponed to September, pending some changes to enhance the support for first-time homebuyers. While we eagerly await the launch, here's why you should consider your retirement when deciding how much to spend on your dream flat.",26,26,0,0,0,0,0,6,3011316045605112,/story.php?story_fbid=3011316045605112&id=386868888049854
DollarsandSense,22/8/19 12:13,"Just as a doctor takes measurements like blood pressure, heart rate, and breathing, here are 10 important indicators that can give you a better idea about your financial health.",6,6,0,0,0,0,0,0,3010864645650252,/story.php?story_fbid=3010864645650252&id=386868888049854
DollarsandSense,22/8/19 8:33,You know the importance of insurance for yourself. Why should your child be any different?,8,7,0,1,0,0,0,0,3010479709022079,/story.php?story_fbid=3010479709022079&id=386868888049854
DollarsandSense,21/8/19 16:59,For those who don't want to put in much effort but still want to earn higher interest rates.,22,21,0,1,0,0,0,2,3008693835867333,/story.php?story_fbid=3008693835867333&id=386868888049854
DollarsandSense,21/8/19 12:02,"The increase in the retirement age to 65 (by 2030) is good news all around, unless you are an employer who is unable to redesign jobs for older workers.",21,21,0,0,0,0,0,6,3008238292579554,/story.php?story_fbid=3008238292579554&id=386868888049854
DollarsandSense,21/8/19 8:10,"When should you choose stocks and when should you choose bonds? The answer to this perennial question very much depends on the current construct of your investment portfolio and your risk appetite. To learn more about bonds, you can attend the Fixed Income Conference organised by SIAS. This is happening this Saturday (24 August) at Suntec. You can find out more and register for the event here. http://bit.ly/33FadYR And if you have a bond-related question that you wish to ask, the DollarsAndSense team will be at the event to chat with some of the speakers. So just leave your questions on the comments section below and let us ask them during the event on your behalf!",254,250,0,0,3,0,1,0,3007839455952771,/story.php?story_fbid=3007839455952771&id=386868888049854
DollarsandSense,20/8/19 17:43,"It's very event-full calendar for those interested to improve their personal finances, starting with the Fixed Income Conference by Securities Investors Association Singapore (SIAS) this weekend. The DollarsAndSense team will be there, so we look forward to meeting you there! You can register for free at: http://bit.ly/33FadYR",27,27,0,0,0,0,0,0,3006020869467963,/story.php?story_fbid=3006020869467963&id=386868888049854
"DollarsandSense,DollarsandSense",20/8/19 12:02,"On the surface, bonds are deceptively simple asset class to understand. Let's see how well do regular Singapore investors fare when asked about bond maturity, bond duration, bond coupons, and how interest rates affect bond prices. If you liked this video, it happens to be nominated for SGX Orb Awards ""The Visual Treat"" category this year. DollarsAndSense is also a finalist for the ""GoTo Website"". If you enjoyed our investing content, consider giving us your support by voting at this link below, where you'll also discover great content from other finalists: https://www.cvent.com/c/express/3925f9e1-2ab3-44df-bb53-3dfb9dca974fTo find out just how much Singaporeans know about bonds as an asset class, DollarsAndSense quizzed a managing director of a regional media company, an investor relations consultant and a PhD candidate who also runs a startup. As you can imagine, mayhem ensued. Special thanks to Azalea Asset Management for making this video possible. Azalea is in the business of investing in private equity (PE), with a focus on the development and innovation of new investment platforms and products. Its goal is to bring private assets to a wider investor base through a phased approach, starting with PE. Find out more: http://bit.ly/AzaleaSG If we piqued your interest in bonds, here are articles you might be interested in for further reading: Bond Investing 101: The Different Types Of Bond Investments You Can Make In Singapore (https://dollarsandsense.sg/bond-investing-101-the-different-types-of-bond-investments-you-can-make-in-singapore/) Stocks Or Bonds: The Pros And Cons Of Each Of These Investments (https://dollarsandsense.sg/stocks-or-bonds-pros-cons-of-each/)",4,4,0,0,0,0,0,1,3005486789521371,/story.php?story_fbid=3005486789521371&id=386868888049854
DollarsandSense,20/8/19 8:17,Raising of the Retirement Age and Re-Employment Age is just the beginning.,3,3,0,0,0,0,0,0,3005102002893183,/story.php?story_fbid=3005102002893183&id=386868888049854
DollarsandSense,19/8/19 20:00,"We clarify the (common) confusion between the statutory Retirement Age and Re-Employment age, because #FakeNews is bad.",37,37,0,0,0,0,0,2,3003350013068382,/story.php?story_fbid=3003350013068382&id=386868888049854
DollarsandSense,19/8/19 17:02,PM Lee Hsien Loong covered many things in his National Day Rally 2019 speech. Here are four of the most important announcements that will affect you financially. Read More: https://dollarsandsense.sg/4-things-pm-lee-hsien-loong-announced-national-day-rally-2019-will-affect-financially/ Which of these new changes are you most excited about? Vote on Telegram! â¡ï¸ http://t.me/dollarsandsense,65,63,0,0,1,0,1,2,3003321589737891,/story.php?story_fbid=3003321589737891&id=386868888049854
DollarsandSense,19/8/19 12:04,"If you plan your high-ticket item purchases, it's not that difficult to spend $6,000 over 60 days to earn 100,000 in bonus miles. Here's how.",2,2,0,0,0,0,0,2,3002854859784564,/story.php?story_fbid=3002854859784564&id=386868888049854
DollarsandSense,19/8/19 8:03,"Among the new announcements at the National Day Rally 2019: increase of retirement age and re-employment age, as well as substantially enhanced financial support for pre-school and tertiary education.",17,13,3,0,1,0,0,2,3002455873157796,/story.php?story_fbid=3002455873157796&id=386868888049854
DollarsandSense,18/8/19 18:52,[HAPPENING NOW] PM Lee Hsien Loong has started delivering his National Day Rally 2019 speech in English. Follow our liveblog for the latest announcements.,10,10,0,0,0,0,0,0,3000861566650560,/story.php?story_fbid=3000861566650560&id=386868888049854
DollarsandSense,18/8/19 10:10,"Stocks that epitomise home, truly.",14,14,0,0,0,0,0,1,2999942926742424,/story.php?story_fbid=2999942926742424&id=386868888049854
DollarsandSense,17/8/19 10:00,Improving your financial literacy will pay off today â and even more so in the long run.,20,20,0,0,0,0,0,1,2995528093850574,/story.php?story_fbid=2995528093850574&id=386868888049854
DollarsandSense,16/8/19 17:14,"This year, DollarsAndSense is honoured to be a SGX Orb Awards finalist for the ""GoTo"" and ""The Visual Treat"" categories. If you enjoyed our investing content, consider giving us your support by voting at this link below, where you'll also discover great content from other finalists: https://www.cvent.com/c/express/3925f9e1-2ab3-44df-bb53-3dfb9dca974f",13,12,0,1,0,0,0,0,2995424713860912,/story.php?story_fbid=2995424713860912&id=386868888049854
DollarsandSense,16/8/19 12:03,"This once-in-a-lifetime party for your little one can lead to a big bill, if you are not careful.",7,7,0,0,0,0,0,0,2994962237240493,/story.php?story_fbid=2994962237240493&id=386868888049854
DollarsandSense,16/8/19 8:17,"Is Muji classified as a stationery shop, furniture store, clothes retailer, or retailer of foodstuffs? Is a cafe run by a hotel considered a food & beverage joint or classified as part of the hotel? The mysteries of MCC - explained.",10,10,0,0,0,0,0,0,2994595263943857,/story.php?story_fbid=2994595263943857&id=386868888049854
DollarsandSense,15/8/19 12:05,An ordinary can of abalone costs $40. Premium brands charge as high as $80 for one abalone.,0,0,0,0,0,0,0,1,2992404027496314,/story.php?story_fbid=2992404027496314&id=386868888049854
DollarsandSense,15/8/19 8:11,"We went in expecting a sales pitch, but left with a snapshot of our net worth and a review of our current financial planning efforts.",301,297,3,1,0,0,0,1,2992003530869697,/story.php?story_fbid=2992003530869697&id=386868888049854
DollarsandSense,14/8/19 17:07,"Begin with the end in mind. When you plan how and when you want to retire, youâll make better personal finance decisions today, including whether to buy that new car or how much to set aside for investment this month.",8,8,0,0,0,0,0,0,2990223491047701,/story.php?story_fbid=2990223491047701&id=386868888049854
DollarsandSense,14/8/19 12:07,We all know that insurers reward safe drivers with a No-Claim Discount (NCD) on their motor insurance premiums. Vouch Insurance wants to take it a step further by giving drivers an additional No-Claim Rebate. We explain how it works.,3,3,0,0,0,0,0,0,2989779097758807,/story.php?story_fbid=2989779097758807&id=386868888049854
DollarsandSense,14/8/19 8:13,"Over the past 5 years, growth in household income has fortunately outpaced household expenditure, except for those in the lowest 20%. What do you think Singapore households are spending the most on? Cast your vote on Telegram â¡ï¸ http://t.me/dollarsandsense",7,7,0,0,0,0,0,1,2989398391130211,/story.php?story_fbid=2989398391130211&id=386868888049854
DollarsandSense,13/8/19 17:00,"Any discussion of retirement planning in Singapore must first begin with a good understanding of CPF LIFE, the mandatory, government-administered annuity scheme that provides monthly payouts for life.",27,27,0,0,0,0,0,1,2987633611306689,/story.php?story_fbid=2987633611306689&id=386868888049854
DollarsandSense,13/8/19 12:07,Even the Merdeka Generation Package did not receive this much fanfare.,4,2,2,0,0,0,0,0,2987212134682170,/story.php?story_fbid=2987212134682170&id=386868888049854
DollarsandSense,13/8/19 8:00,"It's 2019. If you're still using a regular savings account and not a high-interest savings account, here are 9 good reasons why you should switch.",17,17,0,0,0,0,0,6,2986732608063456,/story.php?story_fbid=2986732608063456&id=386868888049854
DollarsandSense,12/8/19 10:15,"Islamic Banking are financial products that are in line with ethical, sustainable principles. Here's an introduction to this growing field.",14,14,0,0,0,0,0,1,2984456734957710,/story.php?story_fbid=2984456734957710&id=386868888049854
DollarsandSense,11/8/19 10:00,"Despite increasing market volatility in recent weeks, these companies have managed to put in good share price performances.",1,1,0,0,0,0,0,0,2981736468563070,/story.php?story_fbid=2981736468563070&id=386868888049854
DollarsandSense,10/8/19 10:46,There are many good reasons to start investing. But there are also equally many good reasons why people don't.,13,13,0,0,0,0,0,1,2979338452136205,/story.php?story_fbid=2979338452136205&id=386868888049854
DollarsandSense,9/8/19 11:11,"For National Day, we celebrate the achievements of ordinary Singaporeans who are doing extraordinary things to define what it means to be successful in Singapore. #SuccessfulSingaporeans #NDP2019",17,11,0,5,1,0,0,1,2976855572384493,/story.php?story_fbid=2976855572384493&id=386868888049854
DollarsandSense,8/8/19 12:07,Use these tips to do more than break even on your buffet fees.,3,3,0,0,0,0,0,0,2974352805968103,/story.php?story_fbid=2974352805968103&id=386868888049854
DollarsandSense,8/8/19 8:00,"Singaporeans take their health seriously, and rightly so! With the worldâs longest life expectancy at 84.8 years, Singaporeans can claim to be one of the healthiest people in the world.  But good health is best paired alongside good personal finance planning. Similar to how we take care of our health, we should likewise make it a point to make sure our financial health is well taken care of.  OCBCâs Financial Wellness Index found that Singapore scored an average of 63. This means that the average Singaporean is in the âStarted but behindâ stage of their financial journey. 48% of respondents do not have passive income and only 51% can stretch their savings to last 6 months. How can you tell if you are in good financial health? We have a simple checklist for you to refer to!  Find out more about OCBCâs Financial Wellness Index here: https://www.ocbc.com/simplyspoton/financial-wellness-index.html  This infographic was brought to you in collaboration with OCBC Bank.  #OCBCFinancialWellnessIndex",112,109,0,3,0,0,0,1,2973893152680735,/story.php?story_fbid=2973893152680735&id=386868888049854
DollarsandSense,7/8/19 17:00,"As we enjoy the National Day Parade festivities at the Padang this Friday, here's an idea of how much it cost us, the Singapore taxpayer over the years.",23,20,2,1,0,0,0,7,2971796512890399,/story.php?story_fbid=2971796512890399&id=386868888049854
DollarsandSense,7/8/19 12:37,Having a degree is no longer enough to secure you a job. So what is?,7,5,0,2,0,0,0,0,2971779366225447,/story.php?story_fbid=2971779366225447&id=386868888049854
DollarsandSense,7/8/19 8:00,"We pick the brains of a senior finance leader of a Fortune 500 MNC â and hereâs what we learned. From productivity tips, advice for fresh graduates, and insights into how AI has changed finance (for the better).",734,721,2,10,1,0,0,0,2971303169606400,/story.php?story_fbid=2971303169606400&id=386868888049854
DollarsandSense,6/8/19 17:06,"Retiring as a millionaire seems straightforward on paper. Insure yourself sufficiently, start investing early and consistently, and allow the magic of compounding to work for your over time. However, you need to be aware about these pitfalls that might prevent you from reaching your goal.",15,15,0,0,0,0,0,2,2969678153102235,/story.php?story_fbid=2969678153102235&id=386868888049854
DollarsandSense,6/8/19 12:09,"We hope youâll bookmark this article, but then never need to refer to it.",4,4,0,0,0,0,0,1,2969233866479997,/story.php?story_fbid=2969233866479997&id=386868888049854
DollarsandSense,6/8/19 8:09,"It is important that entrepreneurs choose the right company structure that gives them their desired level of protection, flexibility, and cost.",3,3,0,0,0,0,0,0,2968825576520826,/story.php?story_fbid=2968825576520826&id=386868888049854
DollarsandSense,5/8/19 17:24,"Electricity tariffs have risen by 6.4% for the July to September quarter, the highest rate in 5 years, and so have global temperatures. Use these tips to start saving money and the Earth today.",17,15,0,0,0,2,0,1,2967141136689270,/story.php?story_fbid=2967141136689270&id=386868888049854
DollarsandSense,5/8/19 12:00,"Where you save your money is just as important as how much you save. By depositing your savings into the right savings account, you can earn rewards without being forced to fulfil multiple criteria in order to earn bonus interest. If you are looking for such a savings account, one example is the CIMB FastSaver Account, which is a no-frills savings account that gives you up to 1.50%* per annum in interest. This is a good option for those who have already maximised the interest they can earn with their current savings account and who are looking for a new savings account to park additional savings. [CIMB FastSaver Travel Draw] Apply for a CIMB FastSaver Account and stand a chance to win a pair of Business Class Tickets and 5-star hotel accommodations and leave allowance to various regions around the world, including a round-the-world trip Grand Prize*! Find out more about the CIMB FastSaver and Travel Draw here: https://cimbbank.sg/FSA5thAugDNS *T&Cs apply. (This infographic is brought to you in collaboration with CIMB Bank)",73,72,1,0,0,0,0,1,2966568610079856,/story.php?story_fbid=2966568610079856&id=386868888049854
DollarsandSense,5/8/19 8:08,Term life insurance plans are an affordable option to ensure that your family is well taken care off financially in your absence.,12,12,0,0,0,0,0,0,2966283860108331,/story.php?story_fbid=2966283860108331&id=386868888049854
DollarsandSense,4/8/19 11:25,"As Hong Kong undergoes its 9th consecutive week of unrest, both her people and the economy are tested.",5,5,0,0,0,0,0,0,2964084906994893,/story.php?story_fbid=2964084906994893&id=386868888049854
DollarsandSense,3/8/19 10:00,"If you didn't choose a CPF LIFE plan, the Standard plan would be selected for you by default. You have 30 days from your CPF LIFE policy letter to make changes. Have a question of your own for the DollarsAndSense team? Use the widget at the end of the question or visit https://dollarsandsense.sg/justask/",2,2,0,0,0,0,0,1,2961270907276293,/story.php?story_fbid=2961270907276293&id=386868888049854
DollarsandSense,2/8/19 12:06,"StashAway, the Singapore-based robo-advisor, recently turned two, and secured another round of funding. Here's how you can get started investing with them with as little as $100 a month in less than 10 minutes!",6,6,0,0,0,0,0,0,2959044270832290,/story.php?story_fbid=2959044270832290&id=386868888049854
DollarsandSense,2/8/19 8:00,"Cancer is one of the most common critical illnesses in Singapore, and is likely to afflict young and healthy people as much as those with unhealthy lifestyles.",471,460,0,5,4,2,0,0,2958574240879293,/story.php?story_fbid=2958574240879293&id=386868888049854
DollarsandSense,1/8/19 17:12,"New to buying insurance? We've compiled a comprehensive overview of the various policies available and how they work, including hospitalisation, critical illness, personal accident, disability, and more!",8,8,0,0,0,0,0,0,2956921374377913,/story.php?story_fbid=2956921374377913&id=386868888049854
DollarsandSense,1/8/19 12:16,Travelling in a large family can put a strain on your wallet. Hereâs how to make the most out of your next hotel stay with the young ones.,1,1,0,0,0,0,0,0,2956458177757566,/story.php?story_fbid=2956458177757566&id=386868888049854
DollarsandSense,1/8/19 8:14,"In this digital age, jobs and entire industries are being disrupted with increasing speed and intensity. Here are some fundamental attributes that students and young working adults need to remain relevant and thrive.",264,263,0,1,0,0,0,0,2956032321133485,/story.php?story_fbid=2956032321133485&id=386868888049854
DollarsandSense,31/7/19 17:15,"Peer-To-Peer (P2P) lending in Singapore continues to grow, serving both companies and investors alike. Here's what you need to know to take advantage of opportunities.",10,10,0,0,0,0,0,0,2954322501304467,/story.php?story_fbid=2954322501304467&id=386868888049854
DollarsandSense,31/7/19 8:22,The only person working for a few hours a day and making lots of money is probably the guy in the video. Not you.,25,19,6,0,0,0,0,6,2953482284721822,/story.php?story_fbid=2953482284721822&id=386868888049854
DollarsandSense,30/7/19 20:00,"Thanks to YOU, we now have 5,000 awesome, like-minded members of our personal finance community on Telegram! If you haven't already done so, we invite you to check out the DollarsAndSense Telegram channel for bite-sized, interactive updates daily:  http://t.me/dollarsandsense Read More: https://dollarsandsense.sg/5-interesting-financial-decisions-behaviours-learnt-dollarsandsense-telegram-channel/",17,14,0,3,0,0,0,0,2952020994867951,/story.php?story_fbid=2952020994867951&id=386868888049854
DollarsandSense,30/7/19 17:08,"Getting exposure to a well-known, diversified index is a great way to start building your investment portfolio. We discuss the differences between the S&P 500 and Singapore's very own Straits Times Index.",40,38,1,1,0,0,0,1,2951736424896408,/story.php?story_fbid=2951736424896408&id=386868888049854
DollarsandSense,30/7/19 12:00,"Our HDB flats are a source of wealth, but this wealth is also 'locked' because we need a place to live. Here are some options you can use to 'unlock' this value. Read More: https://dollarsandsense.sg/thinking-monetising-hdb-flat-support-retirement-heres-complete-guide-options-available/ Daily updates on Telegram â¡ï¸ http://t.me/dollarsandsense",31,31,0,0,0,0,0,1,2951199541616763,/story.php?story_fbid=2951199541616763&id=386868888049854
DollarsandSense,30/7/19 8:11,"With more than 192,000 subscribers on YouTube, TradingwithRayner is one of the most followed traders in the region. Hereâs how he began his trading career.",11,11,0,0,0,0,0,0,2950865491650168,/story.php?story_fbid=2950865491650168&id=386868888049854
DollarsandSense,29/7/19 18:00,GST Voucher cash payouts are coming in August. How much will you be receiving?,13,12,0,1,0,0,0,1,2949166335153417,/story.php?story_fbid=2949166335153417&id=386868888049854
DollarsandSense,29/7/19 12:18,"Singapore workers were among those affected as terminations hit offices in Europe, the United States, Sydney and Hong Kong. Here are some valuable lessons we can (and must) learn. Daily updates on Telegram â¡ï¸ http://t.me/dollarsandsense",21,19,0,0,0,2,0,1,2948646468538737,/story.php?story_fbid=2948646468538737&id=386868888049854
DollarsandSense,29/7/19 8:04,"Around 3,350 units are up for grabs in Punggol and Tampines during the upcoming  HDB's August 2019 Build-To-Order sales launch. P.S. If you ever dreamt of having a home with an unblocked ""seaside view"", your chance is here! Which location would you go for? Take your pick on Telegram â¡ï¸ http://t.me/dollarsandsense",13,13,0,0,0,0,0,9,2948233748580009,/story.php?story_fbid=2948233748580009&id=386868888049854
DollarsandSense,28/7/19 10:05,"Since the start of 2019, most major stock markets around the world have done well. As a result, Exchange Traded Funds (ETFs) that track various indices have also done well.",6,6,0,0,0,0,0,0,2945744652162252,/story.php?story_fbid=2945744652162252&id=386868888049854
DollarsandSense,27/7/19 10:02,The season of mooncakes is upon us. We explain the economics behind this pricey seasonal confectionery. Access updates on Telegram â¡ï¸ http://t.me/dollarsandsense,7,7,0,0,0,0,0,7,2943036509099733,/story.php?story_fbid=2943036509099733&id=386868888049854
DollarsandSense,26/7/19 12:23,Turning 35 this year and still single? Here is a HDB property guide just for you. Access updates on Telegram â¡ï¸ http://t.me/dollarsandsense,14,14,0,0,0,0,0,0,2940661342670583,/story.php?story_fbid=2940661342670583&id=386868888049854
DollarsandSense,26/7/19 8:03,Today's windfall could be the seeds of tomorrowâs downfall. Just as todayâs misfortune can be the seeds of tomorrowâs success. Daily updates on Telegram â¡ï¸ http://t.me/dollarsandsense,12,9,1,0,2,0,0,2,2940166912720026,/story.php?story_fbid=2940166912720026&id=386868888049854
DollarsandSense,25/7/19 17:02,"As you age, the amount youâre required to contribute to various CPF accounts changes. Hereâs a closer look at what those changes are and how it affects you.",4,4,0,0,0,0,0,0,2938338836236167,/story.php?story_fbid=2938338836236167&id=386868888049854
DollarsandSense,25/7/19 12:00,"You wouldn't go for a vacation without at least making some prior preparations - at least you shouldn't. Likewise, before you make any new investment, here are the things you need to do first. Read More: https://www.linkedin.com/pulse/before-you-embark-your-investing-journey-read-first-sue-mae-ching/",47,47,0,0,0,0,0,1,2937705332966184,/story.php?story_fbid=2937705332966184&id=386868888049854
DollarsandSense,25/7/19 8:31,"The NLB Mobile app allows you to search for and reserve books, stream online courses, and even gain access to Straits Times Premium articles â for free.",17,15,0,2,0,0,0,0,2937482426321808,/story.php?story_fbid=2937482426321808&id=386868888049854
DollarsandSense,24/7/19 17:11,Plan well if you don't want to spend the first day of your adulthood being broke.,5,3,2,0,0,0,0,0,2935572069846177,/story.php?story_fbid=2935572069846177&id=386868888049854
DollarsandSense,24/7/19 12:00,"You need experience to get a job. But you need a job to get experience.  Itâs graduation season, and this chicken and egg problem is one that many fresh graduates may experience. We sat down with Andre and Kaven from Indeed, to get their insights on this common challenge and what Singaporeans can do about it. Hereâs where you can find jobs available in the market: https://www.mycareersfuture.sg Find out how to better plan for your career: https://content.mycareersfuture.sg    For those looking to get career advice, you can arrange for a session with a career coach here: https://bit.ly/2CZGxeW This video is brought to you in collaboration with Workforce Singapore - WSG (Recorded at Nanyang Polytechnic's Diploma in Mass Media Management (NYP) studios)",28,28,0,0,0,0,0,1,2934652646604786,/story.php?story_fbid=2934652646604786&id=386868888049854
DollarsandSense,24/7/19 8:05,"If youâre thinking of getting of buying a new Executive Condominium, hereâs what you need to know about the eligibility, financing and process of making that dream a reality.",11,11,0,0,0,0,0,0,2934594203277297,/story.php?story_fbid=2934594203277297&id=386868888049854
DollarsandSense,23/7/19 17:27,A 4.75% investment return for your policy's participating fund DOES NOT equate into you getting a 4.75% return.,9,9,0,0,0,0,0,1,2932789766791074,/story.php?story_fbid=2932789766791074&id=386868888049854
DollarsandSense,23/7/19 12:12,"From the shores of neighbouring Indonesia, Indomie is now enjoyed by millions in the rest of Asia, Africa, Europe, Australia, New Zealand, and the United States. Here's how they did it. Daily updates on Telegram â¡ï¸ http://t.me/dollarsandsense",11,10,0,1,0,0,0,1,2932259320177452,/story.php?story_fbid=2932259320177452&id=386868888049854
DollarsandSense,22/7/19 20:00,"Literally, a million-dollar question. Daily updates on Telegram â¡ï¸ http://t.me/dollarsandsense",14,14,0,0,0,0,0,2,2930074230395961,/story.php?story_fbid=2930074230395961&id=386868888049854
DollarsandSense,22/7/19 17:12,"In two years, Don Don Donki Singapore has grown to become one of Singaporeâs most beloved retail stores. Hereâs how the megachain uses consumer behaviour and psychology to get you to (happily) spend more. Which technique is most prominent to you? Vote on Telegram â¡ï¸ http://t.me/dollarsandsense",28,26,0,2,0,0,0,0,2929959113740806,/story.php?story_fbid=2929959113740806&id=386868888049854
DollarsandSense,22/7/19 8:07,"The community asked, and Vincent Ee of Financial Alliance (Official) answered.",15,13,0,1,1,0,0,0,2929074917162559,/story.php?story_fbid=2929074917162559&id=386868888049854
DollarsandSense,21/7/19 10:22,Show business is serious business for entertainment companies companies listed on SGX.,7,7,0,0,0,0,0,0,2926599770743407,/story.php?story_fbid=2926599770743407&id=386868888049854
DollarsandSense,20/7/19 9:59,"If you need help remaining motivated to reach your fitness goals this year, here are some free communities you can join - whether you're interested in running, yoga, or even exercising to K-Pop dance moves.",22,21,0,1,0,0,0,0,2923876001015784,/story.php?story_fbid=2923876001015784&id=386868888049854
DollarsandSense,19/7/19 12:04,We all have limited amount of money. Here's how we can prioritise insurance versus investing.,24,24,0,0,0,0,0,1,2921459661257418,/story.php?story_fbid=2921459661257418&id=386868888049854
DollarsandSense,19/7/19 8:08,You don't have to leave Singapore to feed goats and experience how it is like to grow crops.,23,23,0,0,0,0,0,0,2921056877964363,/story.php?story_fbid=2921056877964363&id=386868888049854
DollarsandSense,18/7/19 17:00,Paying using the right credit card can lead to savings in the thousands of dollars â all while not requiring you to spend a cent more.,2,2,0,0,0,0,0,0,2919202751483109,/story.php?story_fbid=2919202751483109&id=386868888049854
DollarsandSense,17/7/19 12:05,TLDR: Returns for fixed income investors have been very strong year-to-date in 2019.,0,0,0,0,0,0,0,0,2916015448468506,/story.php?story_fbid=2916015448468506&id=386868888049854
DollarsandSense,18/7/19 12:00,It has been 2 years since Daily Leverage Certificates (DLCs) made their debut on SGX. Here are 4 ways savvy investors can use DLCs as part of their investing toolkit.,5,4,0,0,1,0,0,0,2918589434877774,/story.php?story_fbid=2918589434877774&id=386868888049854
