source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Mortgage Consultancy,29/7/19 17:17,"What Does It Takes to Achieve Success? âââ¶ Comment, Like, & Share The Message! Power Motivation by Mortgage Consultancy. Call us on -    (+65-85565271) Visit us at - https://www.mortgageconsultancy.com.sg/ -www.facebook.com/consultmortgage #singapore #motivation #mortgagebroker https://youtu.be/Yabcvi9RiI4",11,11,0,0,0,0,0,0,1394805057340763,/story.php?story_fbid=1394805057340763&id=409881809166431
Mortgage Consultancy,29/7/19 9:26,Compare the Best Business Loan Rates for SME Owners in Singapore!,47,47,0,0,0,0,0,0,1394590487362220,/story.php?story_fbid=1394590487362220&id=409881809166431
Mortgage Consultancy,28/7/19 16:09,"No One can Ever Stop You from Pursuing your Dream! âââ¶ Comment, Like, & Share The Message! Power Motivation by Mortgage Consultancy. Call us on -    (+65-85565271) Visit us at - https://www.mortgageconsultancy.com.sg/ -www.facebook.com/consultmortgage #singapore #motivation #mortgagebroker https://youtu.be/q_USMCsJPS4",20,20,0,0,0,0,0,0,1394062230748379,/story.php?story_fbid=1394062230748379&id=409881809166431
Mortgage Consultancy,27/7/19 21:31,"Believe In Yourself and the Best Will Come! âââ¶ Comment, Like, & Share The Message! Power Motivation by Mortgage Consultancy. Call us on -    (+65-85565271) Visit us at - https://www.mortgageconsultancy.com.sg/ -www.facebook.com/consultmortgage #singapore #motivation #mortgagebroker",31,29,0,2,0,0,0,0,1393502834137652,/story.php?story_fbid=1393502834137652&id=409881809166431
Mortgage Consultancy,27/7/19 8:59,"Set a POWER Goal and Go All the Way! âââ¶ Comment, Like, & Share The Message! Power Motivation by Mortgage Consultancy. Call us on -    (+65-85565271) Visit us at - https://www.mortgageconsultancy.com.sg/ -www.facebook.com/consultmortgage #singapore #motivation #mortgagebroker",43,42,0,1,0,0,0,0,1393140384173897,/story.php?story_fbid=1393140384173897&id=409881809166431
Mortgage Consultancy,26/7/19 9:38,,30,30,0,0,0,0,0,0,1392284070926195,/story.php?story_fbid=1392284070926195&id=409881809166431
Mortgage Consultancy,26/7/19 9:38,,41,40,0,1,0,0,0,0,1392283954259540,/story.php?story_fbid=1392283954259540&id=409881809166431
Mortgage Consultancy,26/7/19 9:37,,49,46,1,2,0,0,0,0,1392283654259570,/story.php?story_fbid=1392283654259570&id=409881809166431
Mortgage Consultancy,26/7/19 8:33,"<GOOD NEWS!> Due to the overwhelming response for the 1.8%+ FIXED rate National Day Promo Package, we will be working doubly hard and stepping up on manpower to assist on your applications during this crazy period!  PM our 24-Hour hotline +65 85565271 to get The Best Quote For Home Loan And Refinancing Now! With an alternative Option to Take Up a 5 year FIXED Rate. Compare 16 Banks at NO Cost to You. âªUp to $3,000.00 CASH Reward & $540.00 Shopping Vouchers to Be Given Out. Its been a long while since we last see fixed rates going at below 2%. https://www.mortgageconsultancy.com.sg/",51,50,0,1,0,0,0,0,1392256210928981,/story.php?story_fbid=1392256210928981&id=409881809166431
Mortgage Consultancy,26/7/19 0:08,"Finding the Best Property Agent in Singapore! âââ¶ Comment, Like, & Share The Message! Learn the 5 Consideration Factors on Finding the Best Property Agent by Mortgage Consultancy. Call us on -    (+65-85565271) Visit us at - https://www.mortgageconsultancy.com.sg/ -www.facebook.com/consultmortgage #singapore #property agent #Best property agent #mortgagebroker #Singapore property agent #HDB agent",36,36,0,0,0,0,0,0,1392018904286045,/story.php?story_fbid=1392018904286045&id=409881809166431
Mortgage Consultancy,25/7/19 23:47,"The BEST Advice Given by my Dad! Be Passionate About What You are Doing! âââ¶ Comment, Like, & Share The Message! Power Motivation by Mortgage Consultancy. Call us on -    (+65-85565271) Visit us at - https://www.mortgageconsultancy.com.sg/ -www.facebook.com/consultmortgage #singapore #motivation #mortgagebroker",39,39,0,0,0,0,0,0,1392004740954128,/story.php?story_fbid=1392004740954128&id=409881809166431
Mortgage Consultancy,24/7/19 23:39,"Think BIG, Dream BIG & Most Importantly Take BIG Action! âââ¶ Comment, Like, & Share The Message! Power Motivation by Mortgage Consultancy Call us on -    (+65-85565271) Visit us at - https://www.mortgageconsultancy.com.sg/ -www.facebook.com/consultmortgage #singapore #motivation #mortgagebroker",37,36,0,1,0,0,0,0,1391209524366983,/story.php?story_fbid=1391209524366983&id=409881809166431
Mortgage Consultancy,23/7/19 10:08,,63,60,0,3,0,0,0,0,1389956201158982,/story.php?story_fbid=1389956201158982&id=409881809166431
Mortgage Consultancy,22/7/19 20:28,,66,64,0,2,0,0,0,0,1389526724535263,/story.php?story_fbid=1389526724535263&id=409881809166431
Mortgage Consultancy,22/7/19 20:27,,37,35,0,2,0,0,0,0,1389526187868650,/story.php?story_fbid=1389526187868650&id=409881809166431
Mortgage Consultancy,22/7/19 20:27,,47,47,0,0,0,0,0,0,1389525821202020,/story.php?story_fbid=1389525821202020&id=409881809166431
Mortgage Consultancy,21/7/19 17:33,"While most of us here in Singapore are constantly busy pursuing deadlines and assignments in our career, we must never forget to give ourselves time for exercise to upkeep a healthy and balanced lifestyle.  #WorkLifeBalancedMortgageConsultant",41,41,0,0,0,0,0,0,1388620941292508,/story.php?story_fbid=1388620941292508&id=409881809166431
Mortgage Consultancy,21/7/19 16:10,,25,25,0,0,0,0,0,0,1388578277963441,/story.php?story_fbid=1388578277963441&id=409881809166431
Mortgage Consultancy,20/7/19 16:35,"WOW!! Did I Just Hear the LOWEST Home Loan FIXED Rate at 1.8%+? With an alternative Option to Take Up a 5 year FIXED Rate. Compare 16 Banks at NO Cost to You. âªUp to $3,000.00 CASH Reward & $540.00 Shopping Vouchers to Be Given Out. Get The Best Quote For Home Loan And Refinancing Now! https://www.mortgageconsultancy.com.sg/",54,54,0,0,0,0,0,0,1387689794718956,/story.php?story_fbid=1387689794718956&id=409881809166431
Mortgage Consultancy,19/7/19 10:43,"In Mortgage Consultancy, we strive to constantly value add our clients with latest updates on bank rates and Creative Financing techniques which can help them in expanding their asset planning.  One of them is buying property in Singapore with no money down.  Curious to find out more, click the link below and get in touch with our Consultants now!  https://www.mortgageconsultancy.com.sg",42,42,0,0,0,0,0,0,1386749248146344,/story.php?story_fbid=1386749248146344&id=409881809166431
Mortgage Consultancy,18/7/19 14:40,,51,49,0,1,1,0,0,0,1386068084881127,/story.php?story_fbid=1386068084881127&id=409881809166431
Mortgage Consultancy,17/7/19 23:38,"<NATIONAL DAY PROMO IS BACK!> LOWEST Home Loan FIXED Rate from 1.8%+! Compare 16 Banks at Zero Cost. âªUp to $3,000 Cash Subsidy & $540 Shopping Vouchers To Be Given Out. Get The Best Deal For Home Loan And Refinancing Now! https://www.mortgageconsultancy.com.sg",28,28,0,0,0,0,0,0,1385636411590961,/story.php?story_fbid=1385636411590961&id=409881809166431
Mortgage Consultancy,15/7/19 19:15,"<NATIONAL DAY PROMO IS BACK!> LOWEST Home Loan FIXED Rate from 1.8%+! Compare 16 Banks at Zero Cost. âªUp to $3,000 Cash Subsidy & $540 Shopping Vouchers To Be Given Out. Get The Best Deal For Home Loan And Refinancing Now! https://www.mortgageconsultancy.com.sg",37,36,0,1,0,0,0,0,1383916055096330,/story.php?story_fbid=1383916055096330&id=409881809166431
Mortgage Consultancy,15/7/19 16:09,"Our mortgage & business advisory consultants are always on the go. In Mortgage Consultancy, we provide a one stop service for all bank loans in Singapore and come to you at your doorstep to make the financing application easy and hassle free! https://www.mortgageconsultancy.com.sg",45,45,0,0,0,0,0,0,1383815525106383,/story.php?story_fbid=1383815525106383&id=409881809166431
Mortgage Consultancy,12/7/19 15:48,"<JOB POSITIONS AVAILABLE> 1) Business Consultants  2) Telesales Representatives Personnel with sales and telemarketing experience, housewives, school leavers and ORD personnel are welcome. Basic Pay + Attractive Commission + Allowance. Good career path and training provided.  Good communication skills required. Email resume to: admin@mortgageconsultancy.com.sg and kindly indicate the position that you are applying for.",43,43,0,0,0,0,0,0,1381419815345954,/story.php?story_fbid=1381419815345954&id=409881809166431
Mortgage Consultancy,11/7/19 11:19,,37,37,0,0,0,0,0,0,1380494455438490,/story.php?story_fbid=1380494455438490&id=409881809166431
Mortgage Consultancy,11/7/19 11:19,,40,40,0,0,0,0,0,0,1380494195438516,/story.php?story_fbid=1380494195438516&id=409881809166431
Mortgage Consultancy,11/7/19 10:59,Our Facebook page has received 5000 LIKES and the fan base is still growing!  Thank you for your support and we shall continue to empower and value add our clients with the LATEST bank rates.  https://www.facebook.com/consultmortgage,38,38,0,0,0,0,0,0,1380485028772766,/story.php?story_fbid=1380485028772766&id=409881809166431
Mortgage Consultancy,8/7/19 17:19,How can SME Micro Loan Help Small Business Owners to Expand their Operations?,36,36,0,0,0,0,0,0,1378455408975728,/story.php?story_fbid=1378455408975728&id=409881809166431
Mortgage Consultancy,5/7/19 20:45,,31,31,0,0,0,0,0,0,1376292705858665,/story.php?story_fbid=1376292705858665&id=409881809166431
Mortgage Consultancy,5/7/19 20:44,,29,29,0,0,0,0,0,0,1376292542525348,/story.php?story_fbid=1376292542525348&id=409881809166431
Mortgage Consultancy,5/7/19 20:44,,38,37,0,1,0,0,0,0,1376292295858706,/story.php?story_fbid=1376292295858706&id=409881809166431
Mortgage Consultancy,5/7/19 20:44,,48,47,0,1,0,0,0,0,1376292139192055,/story.php?story_fbid=1376292139192055&id=409881809166431
Mortgage Consultancy,5/7/19 20:43,,31,31,0,0,0,0,0,0,1376291905858745,/story.php?story_fbid=1376291905858745&id=409881809166431
Mortgage Consultancy,5/7/19 20:43,,25,25,0,0,0,0,0,1,1376291569192112,/story.php?story_fbid=1376291569192112&id=409881809166431
Mortgage Consultancy,3/7/19 21:30,,35,35,0,0,0,0,0,0,1374929282661674,/story.php?story_fbid=1374929282661674&id=409881809166431
Mortgage Consultancy,2/7/19 10:42,A Quick Summary for SME Owners on Basic Criteria for Working Capital Loan Application,45,45,0,0,0,0,0,0,1373791192775483,/story.php?story_fbid=1373791192775483&id=409881809166431
Mortgage Consultancy,1/7/19 21:17,,36,36,0,0,0,0,0,0,1373343179486951,/story.php?story_fbid=1373343179486951&id=409881809166431
Mortgage Consultancy,29/6/19 23:27,"Lowest Home Loan Rates from 1.9%+! Compare 16 Banks at NO Cost to You. âªUp to $3,000.00 CASH Reward & $400 Shopping Vouchers to Be Given Out. Get The Best Quote For Home Loan And Refinancing Now! PM out hotline +65 85565271 or visit us at  https://www.mortgageconsultancy.com.sg",53,53,0,0,0,0,0,0,1371762742978328,/story.php?story_fbid=1371762742978328&id=409881809166431
Mortgage Consultancy,28/6/19 21:07,,35,34,0,1,0,0,0,0,1370947659726503,/story.php?story_fbid=1370947659726503&id=409881809166431
Mortgage Consultancy,28/6/19 21:05,,38,37,0,1,0,0,0,0,1370946269726642,/story.php?story_fbid=1370946269726642&id=409881809166431
Mortgage Consultancy,28/6/19 17:35,Should I buy a HDB Resale or BTO flat?,35,34,0,1,0,0,0,0,1370838133070789,/story.php?story_fbid=1370838133070789&id=409881809166431
Mortgage Consultancy,26/6/19 12:01,,46,46,0,0,0,0,0,0,1368997913254811,/story.php?story_fbid=1368997913254811&id=409881809166431
Mortgage Consultancy,23/6/19 17:27,"Bundled Deal for HDB Home Owners Only! Get $1,800.00 CASH Reward when you refinance your HDB home loan to 2.08%.   Curious about it?  Click here to find out more! PM out hotline +65 85565271 or visit us at  https://www.mortgageconsultancy.com.sg",47,46,0,1,0,0,0,0,1366633313491271,/story.php?story_fbid=1366633313491271&id=409881809166431
Mortgage Consultancy,23/6/19 11:29,"<PROMO CLOSING ON 30TH JUNE 2019!!> Did I Just Hear the LOWEST Home Loan FIXED Rate at 2.2%+? With an Option to Take Up a 5 year FIXED Rate. Compare 16 Banks at NO Cost to You. âªUp to $3,000.00 CASH Reward & $400 Shopping Vouchers to Be Given Out. Get The Best Quote For Home Loan And Refinancing Now! PM out hotline +65 85565271 or visit us at  https://www.mortgageconsultancy.com.sg",42,42,0,0,0,0,0,0,1366438983510704,/story.php?story_fbid=1366438983510704&id=409881809166431
Mortgage Consultancy,23/6/19 11:27,,53,53,0,0,0,0,0,0,1366437856844150,/story.php?story_fbid=1366437856844150&id=409881809166431
Mortgage Consultancy,19/6/19 1:10,"WOW!! Did I Just Hear the LOWEST Home Loan FIXED Rate at 2.2%+? With an Option to Take Up a 5 year FIXED Rate. Compare 16 Banks at NO Cost to You. âªUp to $3,000.00 CASH Reward & $400 Shopping Vouchers to Be Given Out. Get The Best Quote For Home Loan And Refinancing Now! https://www.mortgageconsultancy.com.sg/",52,52,0,0,0,0,0,0,1362817380539531,/story.php?story_fbid=1362817380539531&id=409881809166431
Mortgage Consultancy,17/6/19 1:26,,56,56,0,0,0,0,0,0,1361213424033260,/story.php?story_fbid=1361213424033260&id=409881809166431
Mortgage Consultancy,14/6/19 0:23,,32,32,0,0,0,0,0,0,1358631377624798,/story.php?story_fbid=1358631377624798&id=409881809166431
Mortgage Consultancy,14/6/19 0:23,,39,39,0,0,0,0,0,0,1358630980958171,/story.php?story_fbid=1358630980958171&id=409881809166431
Mortgage Consultancy,14/6/19 0:22,,28,28,0,0,0,0,0,0,1358630750958194,/story.php?story_fbid=1358630750958194&id=409881809166431
Mortgage Consultancy,14/6/19 0:22,,51,49,0,0,2,0,0,0,1358630387624897,/story.php?story_fbid=1358630387624897&id=409881809166431
Mortgage Consultancy,14/6/19 0:22,,37,37,0,0,0,0,0,0,1358630024291600,/story.php?story_fbid=1358630024291600&id=409881809166431
Mortgage Consultancy,8/6/19 12:47,"LIVE LIFE TO THE FULLEST  Many times we work very hard for our career and business. Day and night, working tirelessly and endlessly. And in a flash of moment, years have passed and we may have overlooked other aspects and our loved ones which may not make oneâs life complete.  Start with small activities like setting aside 15 minutes in a quiet spot to do some self reflection or having a heart to heart talk with your loved ones.  This can make a DIFFERENCE over time.  Have a good weekend ahead!  #mortgagebroker #besthomeloan #investmentsg #sgproperty #sgrealestate #thisissingapore #mortgageconsultancy #refinance #hdbloan #hdbagent #bankloan #housingloan #SMEloan #homeloan #singaporehomeloan #personalloan #HDBBTO #HDBresale #homeloancalculator #newlaunchcondo #mortgageloan",33,33,0,0,0,0,0,0,1353926488095287,/story.php?story_fbid=1353926488095287&id=409881809166431
Mortgage Consultancy,8/6/19 6:32,,17,17,0,0,0,0,0,0,1353713194783283,/story.php?story_fbid=1353713194783283&id=409881809166431
Mortgage Consultancy,6/6/19 16:56,,19,19,0,0,0,0,0,0,1352453134909289,/story.php?story_fbid=1352453134909289&id=409881809166431
Mortgage Consultancy,6/6/19 16:55,,24,24,0,0,0,0,0,0,1352452744909328,/story.php?story_fbid=1352452744909328&id=409881809166431
Mortgage Consultancy,6/6/19 16:55,,13,13,0,0,0,0,0,0,1352452348242701,/story.php?story_fbid=1352452348242701&id=409881809166431
Mortgage Consultancy,6/6/19 16:55,,19,19,0,0,0,0,0,0,1352451978242738,/story.php?story_fbid=1352451978242738&id=409881809166431
Mortgage Consultancy,6/6/19 16:53,,14,14,0,0,0,0,0,0,1352450608242875,/story.php?story_fbid=1352450608242875&id=409881809166431
Mortgage Consultancy,5/6/19 15:54,Mortgage Consultancy team wishes all our Muslim friends a Selamat Hari Raya.,13,13,0,0,0,0,0,0,1351667478321188,/story.php?story_fbid=1351667478321188&id=409881809166431
Mortgage Consultancy,4/6/19 0:40,,5,5,0,0,0,0,0,0,1350369251784344,/story.php?story_fbid=1350369251784344&id=409881809166431
Mortgage Consultancy,2/6/19 21:21,Sharing.,13,13,0,0,0,0,0,6,1349458311875438,/story.php?story_fbid=1349458311875438&id=409881809166431
Mortgage Consultancy,2/6/19 11:41,"Dear Property Sellers and Investors,  Unsure about your next property purchase? â¢ Any cash payment to set aside?  â¢ How much housing loan can I take?  â¢ Can I afford to buy a bigger HDB, condo or landed property?  â¢ I do not have extra funds or cash to pay for my next property purchase downpayment.  â¢ Which bank offers the lowest interest rates?  â¢ I have past credit records with banks and unsure which bank can approve my next property loan?  Click here to find out more!  We can help you SAVE up to $100,000 to $300,000.  https://www.mortgageconsultancy.com.sg/investors-program",13,13,0,0,0,0,0,5,1349159405238662,/story.php?story_fbid=1349159405238662&id=409881809166431
Mortgage Consultancy,2/6/19 11:37,"Finding the Best Property Agent?  With 2000 HDB and Private properties valued at more than $800 million dollars worth of retail mortgages under our management, we can compare and refer Property agents based on our home ownersâ reviews and feedback.  A Free one stop service to compare different property agents with no obligation to engage.  This works for all property Sellers, buyers, landlords and tenants.  Click here to find out more. https://www.mortgageconsultancy.com.sg/investors-program",9,9,0,0,0,0,0,0,1349156888572247,/story.php?story_fbid=1349156888572247&id=409881809166431
Mortgage Consultancy,2/6/19 11:29,"THIS POST IS FOR ALL HDB SELLERS & BUYERS!  Before you even commence on your housing plans, this is ONE VERY IMPORTANT question you should be asking.  Should I take up a housing loan from HDB or bank?  Just like the normal Singaporean, here are some of the consideration factors that most of us may have thought of... â¢ Is HDB loan interest rate really GUARANTEED and deem as a safe haven?  â¢ If I am going to take up a HDB loan for the second or more time, how would this affect the amount of cash I will take back from the intended sale of my current HDB flat?  â¢ Can I still use my CPF funds to pay for bank loan housing instalment?  â¢ Between HDB and bank loan, whatâs the difference in monthly instalment and interest savings?  â¢ Is it true that a single household can acquire 2 and more properties at a maximum 75%-80% property loan?  Allow us to share with you a way to look at this in a total different perspective.  With the right financing strategy, this can help you SAVE $100,000 - $300,000.  To find out more, simply click the button below. https://www.mortgageconsultancy.com.sg/investors-program",11,11,0,0,0,0,0,0,1349153325239270,/story.php?story_fbid=1349153325239270&id=409881809166431
Mortgage Consultancy,30/5/19 17:30,,16,16,0,0,0,0,0,7,1346871985467404,/story.php?story_fbid=1346871985467404&id=409881809166431
Mortgage Consultancy,30/5/19 17:30,,10,10,0,0,0,0,0,5,1346871628800773,/story.php?story_fbid=1346871628800773&id=409881809166431
Mortgage Consultancy,30/5/19 17:29,,11,11,0,0,0,0,0,0,1346871245467478,/story.php?story_fbid=1346871245467478&id=409881809166431
Mortgage Consultancy,27/5/19 23:12,"Dear SME Business Owners, Facing the following issues: Securing a business loan with the banks in Singapore a very tedious and difficult process. No time to compare the best rates and prepare the documents for approval.  Unsure about which business loan that suits you the most? Business term loan, overdraft facility, micron loan, working capital loan etc Application being rejected by banks after putting in a lot of effort and time in getting the documents. Having big plans to expand and bring your business to the next greater heights but short of capital to do so. ï¿½ If you belong to one of this group, click here to get your FREE bank business loan comparison quote from as LOW as 3%+ Interest rate! https://www.mortgageconsultancy.com.sg/copy-of-investors-program",21,21,0,0,0,0,0,5,1344825439005392,/story.php?story_fbid=1344825439005392&id=409881809166431
Mortgage Consultancy,26/5/19 22:01,,14,14,0,0,0,0,0,0,1343994865755116,/story.php?story_fbid=1343994865755116&id=409881809166431
Mortgage Consultancy,26/5/19 22:00,,17,17,0,0,0,0,0,0,1343994425755160,/story.php?story_fbid=1343994425755160&id=409881809166431
Mortgage Consultancy,26/5/19 21:46,"Most Property Owners would NOT know this! For the month of May 2019, here's the 4 MOST competitive home loan packages for you to choose from: A) Board & Sibor linked plan from 2.05% B) FIXED rate from 2.3% C) FIXED rate for 1-5 years D) Plans with up to $3,000.00 CASH REWARDS & $400 shopping vouchers! With our 4-step comprehensive mortgage plan, we can help you SAVE few thousands or even up to tens of thousands of DOLLARS in INTEREST! Curious about it?  Click here to find out more! https://www.mortgageconsultancy.com.sg",17,17,0,0,0,0,0,1,1343983632422906,/story.php?story_fbid=1343983632422906&id=409881809166431
Mortgage Consultancy,18/5/19 9:08,"Home owners looking to sell their property but unsure about how much to ask for their selling price?  Get instant FREE market valuation on your property from our 16 bank partners in one go!  With our smart platform, home owners no longer get confused over the different prices of various properties and can now avoid the mistake of mismatch pricing.  100% transparency and hassle free!  Click here to find out more.  https://www.mortgageconsultancy.com.sg/investors-program",15,15,0,0,0,0,0,0,1337361643085105,/story.php?story_fbid=1337361643085105&id=409881809166431
Mortgage Consultancy,18/5/19 8:49,"Most Property Owners would NOT know this! For the month of May 2019, here's the 4 MOST competitive home loan packages for you to choose from: A) Board & Sibor linked plan from 2.05%  B) FIXED rate from 2.3% C) FIXED rate for 1-5 years  D) Plans with up to $3,000.00 CASH REWARDS & $400 shopping vouchers! With our 4-step comprehensive mortgage plan, we can help you SAVE few thousands or even up to tens of thousands of DOLLARS in INTEREST! If you think that you are paying TOO MUCH for your housing loan, click here to get your FREE answers to the promotional rates now!",19,19,0,0,0,0,0,1,1337350519752884,/story.php?story_fbid=1337350519752884&id=409881809166431
Mortgage Consultancy,17/5/19 9:23,6 Important Points To Take Note Before Refinancing Your Home Loan,14,14,0,0,0,0,0,0,1336535669834369,/story.php?story_fbid=1336535669834369&id=409881809166431
Mortgage Consultancy,17/5/19 9:18,"Lowest Home Loan From 2.05% Compare 16 Banks at Zero Cost âªUp to $3,000 Cash Subsidy & $400 Shopping Vouchers To Be Given Out. Get The Best Deal For Home Loan And Refinancing Now! https://www.mortgageconsultancy.com.sg/",10,10,0,0,0,0,0,0,1336532986501304,/story.php?story_fbid=1336532986501304&id=409881809166431
Mortgage Consultancy,17/5/19 9:15,,11,11,0,0,0,0,0,0,1336530986501504,/story.php?story_fbid=1336530986501504&id=409881809166431
Mortgage Consultancy,17/5/19 9:14,,12,12,0,0,0,0,0,0,1336530699834866,/story.php?story_fbid=1336530699834866&id=409881809166431
Mortgage Consultancy,17/5/19 9:14,,26,25,1,0,0,0,0,0,1336530356501567,/story.php?story_fbid=1336530356501567&id=409881809166431
Mortgage Consultancy,9/5/19 12:09,,14,14,0,0,0,0,0,0,1330497147104888,/story.php?story_fbid=1330497147104888&id=409881809166431
Mortgage Consultancy,9/5/19 12:08,,20,20,0,0,0,0,0,0,1330496933771576,/story.php?story_fbid=1330496933771576&id=409881809166431
Mortgage Consultancy,9/5/19 12:08,,19,19,0,0,0,0,0,0,1330496670438269,/story.php?story_fbid=1330496670438269&id=409881809166431
Mortgage Consultancy,5/5/19 17:57,"Calling all Telemarketers, Door Knockers, Direct Sales Personnel, Housewives, ORD Personnel, Poly & âOâ/âNâ Level School Leavers! 3 Business Consultants Wanted!  Job Nature to Advise Business Owners in Singapore on Business Funding and Expansion Strategies. Requirements:  No Educational Qualifications.  FREE Training & Guidance Provided.  Zero Entry Cost. No Need to Take Exams.  Flexible Hours.  Potential Monthly Income $6K-$9K on FULL Commission Basis.  Optional Career Path to Management Role.  Office Located Near to Tanjong Pagar MRT Station. PM Us at +65 85565271.  https://www.mortgageconsultancy.com.sg",19,19,0,0,0,0,0,0,1327716427382960,/story.php?story_fbid=1327716427382960&id=409881809166431
Mortgage Consultancy,5/5/19 17:53,"Dear SME Business Owners, Facing the following issues: Securing a business loan with the banks in Singapore a very tedious and difficult process. No time to compare the best rates and prepare the documents for approval. Unsure about which business loan that suits you the most? Business term loan, overdraft facility, micron loan, working capital loan etc Application being rejected by banks after putting in a lot of effort and time in getting the documents. Having big plans to expand and bring your business to the next greater heights but short of capital to do so. ï¿½ If you belong to one of this group, click here to get your FREE bank business loan comparison quote from as LOW as 3%+ Interest rate!",14,14,0,0,0,0,0,0,1327714814049788,/story.php?story_fbid=1327714814049788&id=409881809166431
Mortgage Consultancy,5/5/19 17:52,"Lowest Home Loan From 2.05% Compare 16 Banks at Zero Cost âªUp to $3,000 Cash Subsidy & $400 Shopping Vouchers To Be Given Out. Get The Best Deal For Home Loan And Refinancing Now!",9,9,0,0,0,0,0,0,1327714160716520,/story.php?story_fbid=1327714160716520&id=409881809166431
Mortgage Consultancy,4/5/19 20:51,,12,11,0,0,1,0,0,0,1327065560781380,/story.php?story_fbid=1327065560781380&id=409881809166431
Mortgage Consultancy,4/5/19 20:51,,8,8,0,0,0,0,0,0,1327065340781402,/story.php?story_fbid=1327065340781402&id=409881809166431
Mortgage Consultancy,4/5/19 20:51,,12,12,0,0,0,0,0,0,1327065087448094,/story.php?story_fbid=1327065087448094&id=409881809166431
Mortgage Consultancy,4/5/19 20:50,,9,9,0,0,0,0,0,0,1327064687448134,/story.php?story_fbid=1327064687448134&id=409881809166431
Mortgage Consultancy,4/5/19 20:50,,8,8,0,0,0,0,0,0,1327064357448167,/story.php?story_fbid=1327064357448167&id=409881809166431
Mortgage Consultancy,4/5/19 20:46,Ways to Reduce Monthly Instalment for your Home Loan,6,6,0,0,0,0,0,0,1327062534115016,/story.php?story_fbid=1327062534115016&id=409881809166431
Mortgage Consultancy,30/4/19 15:06,How Long will interest rates for home loans continue to rise?,12,12,0,0,0,0,0,0,1323966797757923,/story.php?story_fbid=1323966797757923&id=409881809166431
Mortgage Consultancy,28/4/19 14:03,4 Types of Property Bank Loan Packages,17,17,0,0,0,0,0,0,1322479724573297,/story.php?story_fbid=1322479724573297&id=409881809166431
Mortgage Consultancy,27/4/19 17:27,,16,16,0,0,0,0,0,0,1321881094633160,/story.php?story_fbid=1321881094633160&id=409881809166431
Mortgage Consultancy,27/4/19 17:26,,10,10,0,0,0,0,0,0,1321880884633181,/story.php?story_fbid=1321880884633181&id=409881809166431
Mortgage Consultancy,27/4/19 17:26,,12,12,0,0,0,0,0,0,1321880637966539,/story.php?story_fbid=1321880637966539&id=409881809166431
Mortgage Consultancy,27/4/19 17:26,,12,12,0,0,0,0,0,0,1321880421299894,/story.php?story_fbid=1321880421299894&id=409881809166431
Mortgage Consultancy,27/4/19 17:25,,13,13,0,0,0,0,0,0,1321880151299921,/story.php?story_fbid=1321880151299921&id=409881809166431
Mortgage Consultancy,21/4/19 18:05,"Lowest Home Loan From 2.05% Compare 16 Banks at Zero Cost âªUp to $3,000 Cash Subsidy & $680 Shopping Vouchers To Be Given Out. Get The Best Deal For Home Loan And Refinancing Now! https://www.mortgageconsultancy.com.sg/",18,18,0,0,0,0,0,1,1317667478387855,/story.php?story_fbid=1317667478387855&id=409881809166431
Mortgage Consultancy,21/4/19 18:03,"WOW!! Did I Just Hear the LOWEST Home Loan FIXED Rate at 2.3%+? With an Option to Take Up a 5 year FIXED Rate. Compare 16 Banks at NO Cost to You. âªUp to $3,000.00 CASH Reward & $680 Shopping Vouchers to Be Given Out. Get The Best Quote For Home Loan And Refinancing Now! https://www.mortgageconsultancy.com.sg/",19,19,0,0,0,0,0,0,1317666655054604,/story.php?story_fbid=1317666655054604&id=409881809166431
Mortgage Consultancy,21/4/19 17:57,"Dear SME Business Owners, Facing the following issues? Securing a business loan with the banks in Singapore a very tedious and difficult process. No time to compare the best rates and prepare the documents for approval. Unsure about which business loan that suits you the most? Business term loan, overdraft facility, micron loan, working capital loan etc Application being rejected by banks after putting in a lot of effort and time in getting the documents. Having big plans to expand and bring your business to the next greater heights but short of capital to do so. ï¿½ If you belong to one of this group, click here to get your FREE bank business loan comparison quote from as LOW as 3%+ Interest rate!",17,17,0,0,0,0,0,0,1317663925054877,/story.php?story_fbid=1317663925054877&id=409881809166431
Mortgage Consultancy,21/4/19 17:53,"Dear Property Sellers and Buyers, Are you facing the following issues but unsure about how to go about doing it? ï¿½ Upgrade to a CONDO or LANDED PROPERTY? ï¿½ Own 2 or more properties in Singapore? ï¿½ Plan to CASH OUT $100,000 - $300,000 from your existing property, whether itâs through sale or equity term loan financing. We work with only the best property consultants, reputable developers & 16 banks in Singapore to help you achieve more without stress. If you belong to one of this group, click here to get your FREE eligibility assessment and housing financial check. https://www.mortgageconsultancy.com.sg/investors-program",16,16,0,0,0,0,0,0,1317660981721838,/story.php?story_fbid=1317660981721838&id=409881809166431
Mortgage Consultancy,19/4/19 14:06,Happy Good Friday and have a lovely holiday!,15,15,0,0,0,0,0,0,1316180248536578,/story.php?story_fbid=1316180248536578&id=409881809166431
Mortgage Consultancy,18/4/19 15:03,,11,11,0,0,0,0,0,0,1315465088608094,/story.php?story_fbid=1315465088608094&id=409881809166431
Mortgage Consultancy,18/4/19 15:03,,9,9,0,0,0,0,0,0,1315464901941446,/story.php?story_fbid=1315464901941446&id=409881809166431
