,content
9,Junus EuTop Contributor (Sep)Level 8. WizardUpdated on 13 Sep 2019PSA - I Quadrant is listed on the MAS Investor Alert list: You can routinely check it here:  http://www.mas.gov.sg/IAL.aspx?sc_p=A2 comments2
10,Gordon Xu06 Aug 2019😱Keh Er13 Sep 2019Thank You!
11,"OwhthinkngrowLevel 2. RookieAnswered 1d agoI find that their advertisement is creative and misleading to me. I mean that's good marketing but not good for viewers like me because they are very misleading. Why misleading? 
The first question i wanted to ask them is, who owned the 34 properties? Then followed by this question --> 100% ownership? Or shared among people? How much is little money? No money meaning just take loan? 20% pay by someone else?For me, if the course is teaching single person to fully own the property with little or no money down. Then I’m interested. But is it possible? Think about it.If u don't fully own the properties, and they are shared among a group of people, then the income is shared among the group of people. You are left with peanuts after distributing the money. I believe MAS has nothing to do with educators like themselves. Unless they start to sell investment related products.The risk is the course fee that you are going to pay, if you do attend the course.My personal insight on property investment, just some pointers for you to think about: 1) If you are interested in property investment, read up on properties related stuff, talk to property agents or attend a few free seminars related to properties. Usually they will share some information which you might not be aware of. 2) Singapore properties are mainly categorized under Residential, Industrial and commercial properties. Find out these 3 categories and their rules for buying/selling them. Then you will see some light as to what kind of properties you can invest in. 2) Singapore law on buying properties is kind of fixed. Trying to abuse the system? I don't think so. So I believe someone has to come out with the cash to pay for downpayment, someone has to take loan. You just cannot escape this part. So are you capable of paying the downpayment and taking the loan? If you can't, then what's the next possible solution? Group buy? Be creative.3) Property investment involves a lot more money than buying groceries, so calculation is definitely important. If you are not sure where or how to start your calculation, ask a few property agents, or google about it. Once you know your numbers, looking for properties will be much easier as you have your criterias. You can Google on property tools and related stuff that can help you to find properties easily. There are such tools online. 4) Gain more knowledge by reading more. The more you know, the lesser the investment risk. 5) Take action. Most of the information that you need is available to you for free. There are some information that would require some subscription fees. Before u pay for any courses out there, just make sure that they are going to teach what you want to learn. This is important, because most of time, what u receive in the course is not what u expect. If you do attend their course, I believe you are just paying them for their effort to gather the information and share it with you during the course. They are just more hardworking that most people.0 comments1"
12,"Angeline TeoLevel 3. WonderkidAnswered on 16 Sep 2019Yes, it is possible. Is it easy? absolutely not.There are a lot of legal ways to obtain bank loans and maximise your leverage. Properties can be in companies' names with proper backing and cashflow. You can split properties between couples. You can split between parents and kids.End of the day, its about leverage and finding. If you are determined, you can find it via your own way or an experienced property agent.However, do you really want that? Leverage means extra profits.... and extra risks. If there is some bad sentiment on properties, the damage to you would be leveraged too.All these skillsets are a doubled-edged sword. Even when you possess it, you ought to be careful. only use your leverage when your downside is limited and the upside is big.Property is a long term story!0 comments1"
13,William NgLevel 2. RookieAnswered on 07 Sep 2019Buy Reits better...1 comment1
14,Jamir Deol3w agoWhich Reits would you recommend?
15,"Gordon XuLevel 2. RookieAnswered on 06 Aug 2019Personally I have attended the Full Course, In my own opinion its not worth it and tome its a total waste of my time. if i am given a choice to choose again I will not join the course.1 comment1"
16,Lim Boon Tat6d agoThis is so helpful 👍
17,"Ryan OngLevel 2. RookieAnswered on 04 Jun 2019For the record, iQuadrant is now on the MAS watchlist.1 comment1"
18,Lim Boon Tat6d agoThis is so helpful 👍
19,"Colin LimLevel 3. WonderkidAnswered on 29 May 2019I hate to write la.. But it is possible.. There will be risk. There are plenty of ways as long as u know each and everyone.. Like the banking side, property sides.0 comments1"
20,Budhi DarmojoLevel 2. RookieAnswered on 29 Apr 2019Beware...all these Crooks! money gone is...gone!0 comments1
21,"Danielle ArlingtonLevel 1. FreshieAnswered 6d agoThis couple is a total scam.
They did not lose 1.3 million. They STOLE 4 million from their former employer- a very famous IT solutions provider called Commgate: https://e27.co/commgate-working-spring-singapore-help-retailers-go-online-20170707/There is a police investigation right now, as they forged a bunch of ICV grants to claim money from the government.They then used this stolen money to buy their 34 properties.2 comments0"
22,"Lim Boon Tat6d ago😱Shawn Lee1d agoWow, it is pretty insane how the story have became to us stealing 4 million dollars. I will know that Commgate have gotten a huge project from Spring Singapore because I was the lead and point of contact to help Commgate secure that partnership. Although it is also one of my greatest regret for wasting Spring's time since even after securing such a huge project, my ex-ceo actually still lead the company to its downfall after he had kicked me out of the company once the project was secured. That's how 'great' of a CEO he is. You might want to actually start judging from the re... (more)"
23,"Murdoch Gabriel Level 1. FreshieAnswered on 05 Sep 2019When it's too good to be true.  Think again...  But is it possible to have so many properties in 2 years?  Yes, u can... Its call flipping.   However, I do not suggest do it in SG as the market quite small.  You can consider developing countries like the Philippines or Vietnam or Cambodia.   However its all at ur own risk so please do ur due diligence.  I do have 10 units in the Philippines...   This is after months of background checks, research and I even made a trip down to see as well.   Wishing all the best.1 comment0"
24,Jamir Deol3w agoI totally agree
