,content
9,Gabriel ThamLevel 8. WizardUpdated on 07 Jun 2019Dollar cost average into Global ETFs manually or using robo advisor. Every month put a portion.​Put some into Singapore savings bond for emergency usage.​3 comments3
10,See all 3 comments Gabriel Tham17 Dec 2018I currently use Standard chartered. But there are other brokers which have cheaper rates such as Interactive Brokers. CH Chew17 Dec 2018Thanks for your reply. 
11,"Hong Min LinLevel 2. RookieAnswered on 28 Apr 2019My take is that there is no hard and fast rule as each investors' threshold for losses and risk taking ability is different. I would look at my situation and assess a few thingsLiabilities Stability of jobThreshold for taking lossesif you have high amount of liabilities and a job that isnt as stable, my first 10-20k would go into income producing products. Any cash that you hold needs to be stored in a high interest account so they are not left lying around when not deployed. i.e. OCBC 360, UOB One account or Stan Chart Bonus Saver. Subtle differences in how much you earn and what criteria to be met. That should give you your 2-3% interest on cash up to around 70k in each account. I personally would maximise these before heading for SGS bonds etc because SGS bonds give a max of 2.5% ish on 10 years and there are different tiering for each year. Only good if u have more than 250k and you maximised the 3 above accounts. Now, then we move on to what gives better dividends. REITS/ Blue Chip stocks. in my opinion, stocks are alot more complicated than commonly understood. You need to know what the expectations for the company are in the market (i.e. what is priced into the stock) and also understand where the future of the company lies. SWOT analysis etc. So, I generally would not recommend it for regular on the street dude. Individual stock names should make up a smaller proportion of your portfolio. If you are happy to have the higher risk, higher reward investment into stocks, then opt for ETFs. they have the lowest management fees and they cover a large number of stocks, which means you get the automatic diversification. (I dont like mutual funds and unit trusts because of the high costs involved which is only explained in the super fine prints) and active investing hasnt been proven to be that effective. So you need to do alot of digging into the right fund managers etc. From my experience, markets is all about timing, timing, timing. So if you invest in one shot, you could put yourself in a scenario of make it or break it. If you think you are technically apt and very good with catching troughs and peaks, go for it. Otherwise, I would recommend monthly investment over 24 months. The rationale is that cycles can play out over 5 years ish (depends what you read). So you are trying to minimise the risk of buying high and selling low. and mathematically, the monthly average works out in your favour. Investing is always about the long term, so try not to look for that 3 month return or even shorter. Thats speculating. (speculating is also one strategy but only when you have loads of excess lying around) Allow for mistakes. And after you have made one, look back and analyse what you could do better. I am still refining how i allocate my resources and what I want to achieve. and it has been 10 years since I started. Good luck and have fun!0 comments1"
12,"Isabella JoLevel 4. ProdigyAnswered on 21 Jul 2018If this is my rainy fund, I will put in higher interest account which gives flexibility to withdraw any time without much penalty. 0 comments1"
13,"Steph YeoLevel 5. GeniusAnswered on 15 Jul 2018Putting my eggs in different baskets:
1) some in a decent savings account--for me this is the DBS multiplier account 
2) some in a stable investment, e.g. SSB or top-up CPF
3) some in sth riskier, e.g. roboadvisor or even P2P
4) some in self-care and self-improvement, e.g. yoga classes, gym membership, books, courses
5) some in building a sustainably affordable lifestyle, e.g. certain cards/apps/memberships for discounts on food/activities/groceries0 comments1"
14,"Lee WeiyangLevel 2. RookieAnswered on 12 Jul 2018 Being lazy and risk averse, I'll DCA into STI ETF. 0 comments1"
15,"Chong YanTingLevel 2. RookieAnswered on 12 Jul 2018If the first 20k is after accounting for emergency funds and your liabilities, I will put around 10k in risk free assets like SSBs or a high yielding bank account. This part is to make sure that I am beating inflation and hopefully gain a little.The next 10k I will likely split between the relatively more risky investments like stocks, roboadvisors, ETFs, funds, private equity bonds like Astrea etc depending on how active you are as an investor. Remember to do your own due diligence and cost analysis as cost matters more when you are a small retail investor!Personally I am more conservative so I would prefer a 50-50 or max 40-60 split until I have my emergency funds built up. Invest if you can spare the money to build your wealth, after building your emergency funds, after reducing your liabilities, after you are properly insured. 0 comments1"
16,Liwei KwokLevel 2. RookieAnswered on 12 Jul 2018SSB Because i cant afford to lose my capital0 comments1
17,"Grace CongLevel 4. ProdigyAnswered on 12 Jul 2018Set aside about 3 months worth of expenses as cash, this is for emergency.The rest you can split between Singapore Savings Bond (treat as high interest savings) and ETFs either STI or one of the global ones. The younger you are the more you can put in equity vs bonds.I'm lazy so I would rather keep in ETFs than manage actively.  But if you have the expertise and drive to do active trading, then you can keep some of this amount as capital for that.0 comments1"
18,"Eveline LauLevel 5. GeniusAnswered on 12 Jul 2018I’m more risk adverse so I’ll put some into Singapore Savings Bond first! For the remaining sum, my other options would be to look at would be STI ETF and blue chips. 0 comments1"
19,"Chin Guo QiangLevel 3. WonderkidAnswered on 12 Jul 2018Invest $15k in SG Savings Bonds for potential 1.6% - 1.7% annual returns for the first 3 years.​Invest $5k into Blue Chip stocks for extra dividend stocks in the following categories, ie telcos or shipping industries, then keep the stocks running for the next 3 years as well.0 comments1"
20,"Charmaine Ng, The Value Maximizer at @ Every Ma La Xiang Guo StallLevel 6. MasterAnswered on 28 Apr 2019Assuming you have no debts of any kinds; the first 10-20k should go to your emergency funds with a good interest rates. If you have already set aside for emergency funds, then I would set aside into ETF, REIT & robo advisers. Depending on your risk appetite; allocate by %.For myself I'm not well versed in the investing section so I'd avoid putting everything into one basket. For ETF I used DBS and it's the lower risk lower gain basket for me. Therefore when I uses robo adviser I tend to go medium risk vs being conservative.Hope this helps!0 comments0"
21,ASAnandveer SinghLevel 1. FreshieAnswered on 25 Apr 2019First 10 to 20k would be my Emergency fund. (Future proof myself) then monthly put money in a robo invest or investment team. Pay that little commission to ensure that someone is monitoring your investments. esp if you are new to it0 comments0
