,content
11,"Cheong Yuan HoeLevel 2. RookieAnswered on 23 Apr 2019There are no best REITs yet in 2019, as it will depend on the following informations for individual companies:Distribution per Unit (DPU)Funds From Operation (FFO)Gearing RatioInterest CoverageOccupancy RatioWeighted Average Lease Expiry0 comments1"
12,"Amos AngLevel 2. RookieAnswered on 23 Apr 2019The best REITs start with either a ""Capita"" or ""Maple"". Notice that if you employ this easy heuristic and simply buy when they are down, sure make money one!0 comments1"
13,"XiangRen TanLevel 2. RookieAnswered on 23 Apr 2019Ascendas Reit because of its share price increment in the first half of 2019. Moreover, with CapitaLand merger with Ascendas-Singbridge, Ascendas REIT might be privatized or merged with CapitaCom Trust. There are lots of possibilities in this reit and the dividend yield has been good over the years. It is one of the best performing reit in the Industrial sector with lots of business parks under its belt.Hence, I nominate it as the best REIT in 2019!0 comments1"
14,"Yun Han WongLevel 1. FreshieAnswered on 05 May 2019I think the term ""best"" is subjective and pretty much based on what investors are looking out for - are they investing for short term capital gains? or dividends? or long term capital appreciation? Personally, I think ""best"" Reits are those that have a strong management team with the foresight to steer the trust in the right direction for long term growth and sustainability. I have a personal preference for industrial reits and the ""newer"" kinda reits like EC World reit that deals with the emerging ecommerce sector.There are sooo much to learn about Reits and I am still pretty much a noob. So I really hope to get a ticket to the REITs Symposium 2019 then I can figure what are some of the best Reits out there!!! ;)0 comments0"
15,"Kimmy SJLevel 1. FreshieAnswered on 04 May 2019I am at beginner stage, so I'd say Capitaland & Mapletree. I'd like to learn more during the session!0 comments0"
16,"Ng Wei EnLevel 4. ProdigyAnswered on 04 May 2019Am personally a fan of Mapletree REITs due to its superior organic growth in recent years as a result of excellent management. The best Mapletree REIT in my opinion  Mapletree Commercial Trust(MCT) because of the following reasons: 1)  Hybrid of both retail(Vivocity) and commercial(office spaces)  sector2) High occupancy rate( 99.4% in Vivocity and 97.8% in MBC, both of which forms the bulk of MCT)3) Strong properties in MCT's flagship - Vivocity. Strategic location of Vivocity and its recent upgrade at B1 as well as as addition of public library at L3 will help increase shopper traffic 4) Healthy gearing ratio of 33.1% as at 31 Mar 20195) Minimal single tenant properties( Top 10 tenants contributed 25.5% of gross revenue, ranging from 2.0% to 3.7% of total  gross rental revenue). This means that should a single tenant's lease be expired, the direct impact on the overall MCT portfolio is minimised. 6) Manageable lease expires( all leases have an average commited basis of 2.9 years(sufficient buffer over 2 years which is regarded as minimum for committed tenancy)0 comments0"
17,"Sheng Kang PehLevel 1. FreshieAnswered on 30 Apr 2019I will say the best REIT in 2019 is Sasseur REIT, and it is on the rise as it manages factory outlet shopping malls in China. We are seeing a dividend yield has just been with close to 10% dividends for those who have bought earlier.I feel that its VIP shopper base are increasing. Sasseur REIT has a unique rental agreement with an entrusted manager. In summary, the REIT employs a third-party manager to manage its properties and it earns a basic flat fee and a variable fee. The variable fee is dependent on tenant sales. As such, the REIT’s DPU ( distribution per unit ) is linked with the sales its tenants generate. As VIP members contribute around 50% of total sales for the REIT’s tenants, the higher number of members will likely drive tenant sales higher in 2019 and increase the variable rental component earned by Sasseur REIT.Moreover, it has an affordable valuation and its low gearing and increasing shopper traffic also make it do well in the future.0 comments0"
18,"Lim Jing Yang AlexLevel 1. FreshieAnswered on 27 Apr 2019Hi all, just to share some views from a newbie.
I'm personally vested in Fraser logistics trust and it's been doing great for me!
I picked up FLT last November and it had grown tremendously. The REIT has a high number of freehold assets in western countries (Australia, Europe and etc.), great sponsors, rather long term tenants leases and last but not least, it's new! Being a young multinational REITs, I believe that the REIT still have a great growth potential ahead!0 comments0"
19,"Gabriel Tham, Kenichi Tag Team Member at Tag TeamLevel 8. WizardAnswered on 25 Apr 2019ParkwayLife REITDefensive sectorHospital REIT, one of the most defensive sectors. Extremely rare to see hospitals vacate a building and move out. Also, very rare to see hospitals go bankrupt. Good times or bad times people who fall sick still need to see a doctor. Good Private HospitalsMount E and Gleneagles, enough said. Rich people go there.Country DiversificationThey have presence in Malaysia and expanding themselves in Japan with nursing homes. With Japan's aging population, nursing homes have very good prospects for growth.No rights issue? (I think)I can't seem to recall the last time parkwaylife asked retail shareholders for money.Steady DPU GrowthConsistent and steady increase in annual DPU !!0 comments0"
20,"Lim Chun Long Jimmy, Distributor at Newbrand Organic Green TeaLevel 5. GeniusUpdated on 24 Apr 2019To put in context, the Singapore's best REIT in 2019 to invest in, is a wonderful REIT that has the following qualities:Strong BrandEconomic of ScaleCash IncomeSecure Financial StatusStrong Management TeamCurrently looking at CapitaLand Limited (SGX:C31) as the wonderful REIT of choice. As attached and at this writing, price has came down to $3.53 and formed a bearish bar. I'll wait for the following setup before investing:Price forms a decisive bullish barPrice is above 50EMA (red line)50EMA is above 200EMA (green line)Bullish cyclicity is intact0 comments0"
