,content
9,"Alvin TeoLevel 4. ProdigyUpdated on 28 Aug 2019The question you asking is whether you can retire now and whether what you have now can sustain you and wife to age 80. You have quite a lot of money + 1Mmid40s, a lot of advisors/consultants will be queuing up to help you with your money. Choose one that will outlive you by a lot is the most important.
Numbers aside, the answer is a very very strong maybe YES.
For now, do your usual: Will/LPA because of the interstate act, potentially half of your money and your wife’s money could go to your mother in law, leaving your mum with only half of your money.
Your mid-40s and you’ve accumulated quite a fair bit, I would take a small amount to move to a place where the lease can outlive you for sure. You can drop some cash there without loaning a cent for this.
Maybe can spend 1-3 years writing a book on how you and your wife accumulated this much and remained debt-free. After publishing the book, can also open courses. Get paid to talk about your life.You did well in accumulating so much, should not be a problem to get more. Take a long holiday and think about doing what you want in life because you have financial resources and vigour now than in the future.
Congrats on firing your boss, your life starts now.1 comment3"
10,Pecah Lobang28 Aug 2019Thanks for the advice. Will do up a Will and LPA. Not sure about writing a book though :-)
11,"Loh Tat Tian, 2nd Hand Insurance Broker / EX-FA at Singapore Insurance Value FindingLevel 6. MasterUpdated on 28 Aug 2019Hi Pecah Lobang. Well, you have a unique name. Not sure if it's for trolling for what. But still, it's a good thought process if the situation is indeed true.(1) I will do a reverse way to determine what is suitable (and sustainable instead).Kyith from InvestmentMoat has a great resource for you to read through (and I do gain quite a number of my knowledge from there too). Which you can explore further.Safe withdrawal rate. Most point to it being at 3% real withdrawal. That would mean a 6% drawdown of the assets you have (when you include inflation).(2) for this to last, we are looking at $84,000 a year. So reverse that with a safe withdrawal amount (assuming your capital is untouched), you would need $1,400,000 (or 1.4million) achieving a 6% returns.to be even safer, let's assume a 4% drawdown (with capital untouched) and that means a $2,100,000 million.(3) with these numbers in place, the additional amount is to hedge for retirement drawdown and other unexpected expenses. So if there is a proper retirement plan done, you are safe anyway.For products, recommendations and ways to invest, drawdown, insurance planning, etc etc. just speak to a few advisors who have a fiduciary duty to you, and you are pretty much set to implement some strategies.1 comment2"
12,Pecah Lobang28 Aug 2019Thanks Tat Tian!
13,"Jonathan LloydLevel 2. RookieUpdated on 03 Sep 2019S$2.5m in cash and FD seems like a bad idea. I'd be allocating a much bigger chunk of my funds to investments with a stronger yield. Even the STI ETF returns more than 4%, and a conservative portfolio of the better REITs and banks should deliver rather better than that. Of course, you shouldn't go all-in with stocks but working on the rule of 25 you should be in a fairly comfortable position. I'd be increasing my equity position to something like S$1.5m. That alone could return around S$6K per month fairly safely, with interest from your FDs you're already close to meeting your S$7k monthly expenses.3 comments2"
14,See all 3 comments Jacinda Siew02 Sep 2019Warren Buffet’s cash holdings are currently at an all-time high of 60%. I’m sure Pecah Lobang is eyeing on good bargains with enough liquid capital to ride on the downturn if and when it happens! Https://markets.businessinsider.com/amp/news/warren-buffett-berkshire-hathaway-record-122-billion-cash-warns-crash-2019-8-1028476169Pecah Lobang03 Sep 2019Thanks Jacinda. Hope I don't miss the boat this time round. But there are saying timing the market never work ….
15,"Sk TanLevel 2. RookieUpdated on 03 Sep 2019Before I will think of investing, I will first max out CPF as it gives guaranteed returns of 4%. You can consider topping up 2 old folks RA and MA, if not already max. RA will give them or you monthly payouts while earning 4% yearly, 5% for first 30k and 6% for first 60k.  MA can help cover their and your medicals. Make sure CPF nominations are done for them with u or wife as beneficiaries. Next top up you and your wife's CPF (including MA) if not already max. Any spare cash, VC to all CPF accounts.  Why top up you/wife CPF, so at 54, you can use this hack to give you max balance in SA after 55 to continue to earn 4%, interest withdrawal on demand.  Hack read this  http://smartinvesting18.blogspot.com/2019/06/how-to-stop-sa-to-ra-transfer-at-55.htmlRead some FIRE tips: http://smartinvesting18.blogspot.com/2019/06/fire-focus-on-free-activities.htmlRead how to get your will for free: http://smartinvesting18.blogspot.com/2019/06/write-your-will-for-free-with-ocbc.htmlIs your cash earning you high interest rates, eg up to 3.65% with DBS multiplier?  http://smartinvesting18.blogspot.com/2019/05/dbs-multiplier-account-bigger-at-100k.html1 comment1"
16,Pecah Lobang03 Sep 2019Thank You!
17,"Pecah LobangLevel 3. WonderkidUpdated on 29 Aug 2019Hi folks, anyone sees the need to diversify into multiple currencies (or even multiple countries) instead of all assets in SGD? Does the advice ""don't put all your eggs in one basket"" hold true for this too? Any advice? Thanks.3 comments1"
18,See all 3 comments Loh Tat Tian29 Aug 2019I personally do not think you need to hedge any currency risk (you are spending in SGD right? Unless we assumed otherwise).Pecah Lobang29 Aug 2019Thanks Tat Tian for the sharing.
19,Jacinda SiewLevel 3. WonderkidUpdated on 03 Sep 2019Have you considered diversifying your asset classes into gold holdings?1 comment0
20,Pecah Lobang03 Sep 2019Yes but Gold ETF is pricey now :-(
