,content
9,"Mae NgLevel 2. RookieAnswered on 10 Sep 2018 Good to start early because of​Access to grants The luxury of time to pick and choose the BTO estate that you wantThe luxury of time to work hard and build a career with earning power (your BTO will take 4-5 years to complete, are you confident that you'll be earning enough to pay your mortage by then?)​But keep in mind the following:​MUST have forward financial planning; calculate your downpayment, reno costs, how much you'll need to earn, what you'll need to sacrifice for your BTO etcAffirmation that your other half is the person that you want to spend the rest of your life with (as you might possibly lose your downpayment if things go wrong down the line)​My regret was not starting the BTO process earlier, thinking that it would be relatively easy to get (5 times reject here) 0 comments1"
10,"Charmaine Ng, The Code Breaker at @ Every Chye Peng StallLevel 6. MasterAnswered on 10 Sep 2018Hi there, I wouldn't suggest it because having 2 loans at the same time is a very big amount of stress. Inflations aside, job stability is a concern. Usually in the first few years of work people tend to go around trying things out so it's not as stable. If you have to hold on to a job because you have 2 loans to pay, that would be even harder to take as time goes by.​Also, it depends if you have any savings right now. I would assume none; and if you apply for the BTO then don't take it, you will soon be marked for it and given a lower priority. $ is always a concern and if your combined salary can meet the minimum downpayment + have some spare for rainy days in CPF/cash, why not? However all these information are not available so I'd assume you are applying for BTO first only because you want to have the flat asap.​My suggestion, go to the hdb website and take the questionaire on what's the maximum loan you can take out at HDB with your existing salaries https://services2.hdb.gov.sg/webapp/BP27MaxLoan/BP27PMax1.jsp, and also study this step by step carefully. It will prep you with the costs you are going to deal with if you have a BTO and give you a better idea if you should take on the BTO or not at this point.​https://www.hdb.gov.sg/cs/infoweb/residential/financing-a-flat-purchase/step-by-step-guide-to-financial-planning0 comments1"
11,"Bang HongLevel 4. ProdigyAnswered on 07 Jun 2019BTO is heavily subsidised and It is great to apply first with assumption that you and your Significant Other is in a ""VERY"" stable position.My other pointers are covered by other answers.1) Stable Relationship2) Ability to secure a stable job with monthly pay or start up that you confident of earning decent pay.3) With fall-back support from families if needed.If you have all 3 stars align, go for it. #3 is optional, but happy to have some affirmation. PS: BTO , the ROI is one of the highest you can get. I saw many people sell after 5-10 years, yielding 50% ROI for 5-10 years. Upgrade to Private after, if that is one of your plan.0 comments0"
12,"Jonathan Chia Guangrong, Fund Manager at JCG FundLevel 6. MasterAnswered on 18 Sep 2018Planning ahead is good, and I'd say it's recommended due to the nature of public housing here having to wait a few yeas after applying before it's ready for move in. Having said this, do think long and hard about marriage. It's not something easily unravelled once both of you sign on the wedding certificate. If both of you are committed to each other and to sticking to a strict financial plan to pay off your student debts and at the same time saving for renovation expenses, then why not go ahead and apply? It will be a few years before the keys can be collected and this will give you some time to plan for renovation. 0 comments0"
13,Good Day Every DayLevel 6. MasterAnswered on 15 Sep 2018Yes if you two are serious about marriage and will work together to save money and invest. 0 comments0
14,"Loh Tat TianLevel 6. MasterAnswered on 10 Sep 2018I see a lot of good answers by the community. Maybe I share another perspective.Instead of looking at finances, look at what future the two of you wish to have.1) Go for marriage preparation course. That should be the first step ImHO. Credits to Cathie Chew who mentioned it before.That would have helped you guys to decide further, based on your spending habits, likes dislike2) As much as I discourage irresponsible behaviour, being an adult also means looking at the ""ugliest"" side of your spouse / other halfGo for a relative long trip or co habit for 1 week. Plenty of surprises awaits you.3) Then finally, you should start to plan for your finances should the above helped to guide the family goals. With family, then will country prosper. Let me know different thoughts.0 comments0"
15,"Eric Chia, Senior Financial Consultant at PrudentialLevel 4. ProdigyAnswered on 10 Sep 2018If you both love each other and know that you will be together for the rest of your lives, the answer is Yes!​Some basic assumptions and key points to take note: - You have to be realistic on the home price - buying a BTO requires downpayment 10% (if taking a HDB loan) and 20% (if taking a home loan) - this can be between $30,000 to $100,000 depending on your flat budget and type of loan taken. You need to see how much you can gather - cash and CPF-OA when the flat comes. And good thing is this is shared between two people.BTO takes between 2 to 4 years to complete - use this time to build up your funds: CPF-OA - make sure your job pays enough and you also need to set cash aside for renovation. Renovation loan is strongly discouraged.Do not take more loans - you already have student loan (which I assume you'll be taking slow time to pay off, e.g. $180/month over 10years) and mortgage loan will be upcoming with the BTO. So please do not take any more loans - no personal loan, no car loan - go green and save the EarthEnsure your BTO is within your means. Just be sure that you are not using cash for mortgage repayment, or if cash top up is needed, it's within your budgetUse the HDB financial budget calculator to do your homework: https://www.hdb.gov.sg/cs/infoweb/residential/buying-a-flat/new/finance/planning/sales-financial-planYou may also need to consider other aspects of your life - contributions to your own families (e.g. parents' allowance, own bills), wedding expenses and future planning. Exciting times - make up a plan and make it work!0 comments0"
16,"Kenneth Lou, Co-founder at SeedlyLevel 8. WizardAnswered on 10 Sep 2018This is a tough one! ​Balancing between a few factors:If you are 99% sure that you are keen to settle down asap with your other halfIf you can gurantee some form of stable income and also CPF build up (but looks like it, cos you shared you have just started working)Whether your cashflow can be enough to sustain your lifestlye while you pay down your student debt (in the first 4 years, before your get your BTO and then start paying off your BTO with a built up CPF OA base)I think point 1, you can decide on your own. And for point 2, I think since you have a stable earning, I would highly recommend to consider it now! For point 3, being extremely prudent, as the only fees you would pay would be your downpayment and not the monthly repayment... while you save up before you get your keys!​For me personally, we delayed applying until both of us were in reasonably stable jobs with a form of predictable income! And thankfully we were not saddled with Student debt. But that being said, a home is worth planning for, especially if you are keen to settle down before 30-ish? Which I assume you should be also in this age band. ​Oh ya, fun fact, we applied for 7 times before we successfully got something finally! (going to pick our flat tomorrow) Awesome! So it took us another 1.5 years of balloting before we got it (in a mature estate). So do think about that also! I don't see a occurence where first time buyers immediately get their flats (it usually takes a few tries!) 0 comments0"
17,Bryan ChongLevel 3. WonderkidUpdated on 07 Jun 2019How about no.1 comment1
18,"Kenneth Lou10 Sep 2018Haha Bryan, would be good to give some qualitative ideas and share with our anonymous friend here :) Appreciate that man. We are a friendly and value-adding community. So let's help one another get better."
