,content
9,"Cedric Jamie Soh, Director at Seniorcare.com.sgTop Contributor (Sep)Level 7. Grand MasterAnswered on 04 Jun 2019I did that after 7 years. I was relatively young then, so I thought the next 10 years or 20 years, I am going to save so much more money if I terminated the policy and use the premiums on ETF, index funds or even plain stocks.So the savings in future  the loss in termination.PLUS, the current losses is a sunk loss, logically, I should not think about it. Difficult emotionally, so not an easy decision.But best decision I ever made. My kids in the future will thank me for this.go check your policy details, even after you paid all the commission (distribution costs) to the agent and his manager, there are policy fees PER MONTH, Trailer fees, etc. And there are many hidden fees in the funds, it could be fund feeder (means the ILP funds feed into a larger fund), higher management fee (they can get away with it, because their selling point is not cheap fund, its good advice from your insurance company).Even the sum assured is absurdly fixed. Instead of deducting money from your premium paid, your premium buy funds, incurring a 5% fund spread, then they deduct units from your fund for the sum assured.The only reason that they do this indirect way is you get to pay extra 5% for the insurance company! hoo-ray!I actually checked out most of the funds in those insurance company, almost every fund feeds into a larger funds that you can easily buy from a bank or fundsupermart. With cheaper sales charge, less or NO on-going fees.Cancelling my ILP = best financial decision I ever made.0 comments1"
10,"Yixiong ChangLevel 5. GeniusAnswered on 16 Oct 2018The ""losses"" have already been effected. The commissions had already been paid out, it doesnt matter if u surrender now or later, so do not worry over it. What matters now is your current finances. How long is this 'tight financial condition' u will expect it to last? Are u able to service the premium comfortably? If not, it might be better to choose an option to  have a peace of mind. If just had to choose one only, the higher cost option should go  ILP. But please consider you have your basic protection covered first (hospitalisation and some CI) Direct insurance is a very cost effective choice. In future you can save/invest through other more cost effective instruments. 0 comments1"
11,"Joanne YeoLevel 2. RookieAnswered on 16 Oct 2018Actually.. If you wan u can withdraw the amt frm the ILP or allow ur ILP to go on premium holiday. Tis way u maybe have some cash if u withdraw.. Else u need nt pay for the ILP n stil get coverage.
Buying of ILP shldnt be wanting to invest but as a protection coverage mainly.. So if u have other protection coverage it will be fine to surrender. 0 comments1"
12,"Dolce GohLevel 2. RookieUpdated on 15 Oct 2018WLPs, ILPs, Endowment Policies r all designed in such a way that the insured has to pay high penalty for early termination. So surrender them only if u have no other better choices, which is what I did.0 comments1"
13,"Serene TohLevel 5. GeniusUpdated on 07 Jun 2019My ILP is about $500 less then my Premium Paid so far.  It's been 10 years so definitely not doing well. So been thinking to surrender it. Especially since market recently down, I can probably make a better profit reinvesting into shares.3 comments1"
14,"See all 3 comments Yixiong Chang16 Oct 2018Your funds performace need to be doing exceptionally well to really make a profit. To be down $500-1k after 10years is not too bad (depending on what is your monthly investment sum). It is important to under what are the costs:
1) ILP at that time had at least $5-6 a month policy fee. (flat fee)
2) Sales charge of 5%. 5% of your monthly investment are taken as fees.
3) Distribution cost. When u first bought the policy, usually the first 3years premiums are mostly taken to pay commission for the agents. Typically 2years worth of premiu... (more)Yixiong Chang16 Oct 2018In short, ILP is a very high cost structure. If the insurance component is not what you need of the ILP, there are better alternatives in the market. The funds market is very competitive now, Current platform providers have mostly zero sales charge and huge funds available to select from. Management of your portfolio is also much easier. "
15,"Lee JiahuiLevel 5. GeniusAnswered on 15 Oct 2018I surrendered my ILP after 5 yrs and realised a loss of about 8-9k. I made sure i switched to alternative term plans and let it run for 1 year before i stopped the ILP, to avoid situation that i need to suay suay claim but dont meet the minimum holding period. During that 1 yr i also consulted the agent who sold me the ILP.0 comments1"
16,Anthony LopezLevel 1. FreshieAnswered on 07 Jun 2019Most Ilps will have surrender values below premium paid in the first 10 years. If you want high returns you should keep at least 20 years. Keep for 30 years to get even higher returns. All is stated in black and white in the policy document/benefits table0 comments0
17,"Bryant ChuaLevel 1. FreshieAnswered on 17 Oct 2018Hi! I would suggest that if finances are very tight, you could consider either putting your investment policy on premium holiday if possible or else you could consider surrendering the ILP. As for the endowment plan, i would say hang on to it as the losses from the endowment plan is not worth surrendering now and if possible, do continue to keep the endowment plan on. The above is for the policy directly for reducing losses. However, one big consideration you need to have is why you bought these policies in the first place. If you were looking to have a sum of money at the end of 30 years, both your policies would be able to do so. If you are looking for protection, then the ILP might be a better option since ILP tends to cover the whole life. You can drop me a PM if you need any help regarding any of the above or advice! 0 comments0"
18,"Lawrence YipLevel 2. RookieAnswered on 17 Oct 2018Hi,If you don't mind,would need to understand/find out more on your financial position?would like to look at the details of both plans?So that I would be able to provide you with answers for the above no.1 & no.2.Pls pm me to arrange, thank you very much.0 comments0"
19,"Joel LokLevel 1. FreshieAnswered on 17 Oct 2018Before you do anything to your policies, you may wish to review your policies first. There could be other alternatives you can take such as :1) Premium holiday option on your ILP (however, do note that not all policies allow this)2) Sell your endowment policies (to reduce loss option, may not be the best option)3) Take out revisionary bonus / cash back or coupon from your endowment policies and/or existing whole life plans4) restructure all your polciies and work on your cashflow management5) get someone to take over your plan to pay future premium (usually relatives, if required i have some contacts who will be able to do so)When you first committed to the $500 per month, i believe you have a certain requirement for protection on the ILP, you may not wan to surrender the policy and leverage on the low cost of insurance at younger age. (I'm not sure of your age so not able to work this out now)If you need further advice or review the options in details, do feel free to contact me at 91292715, i'm an independent financial adviser. In case you are worried about the fees, no fees is chargable.0 comments0"
20,"Boonhow EngLevel 3. WonderkidAnswered on 16 Oct 2018i cancelled my ilp about 1+ month ago. my parent bought it for me when i was a teenagaer. it has been more than 10 years and it didnt breakeven.if you bought it for insurance, maybe you can use the money for a better plan. if you wanted it for investment, its better that you really invest properly.0 comments0"
21,"Kenris NeoLevel 1. FreshieAnswered on 15 Oct 2018Generally ILPs offer you the option to take premium holidays in such events that you are not able to pay premiums due to unforeseen circumstances. You could consider “pausing” your premium payment until your finances improve, after which you can continue saving and paying for the premiums.0 comments0"
22,"Lee Jin Fei AndreLevel 4. ProdigyAnswered on 15 Oct 2018There are a few things you could take into consideration before giving any of them up. Do reply with the names of the plans you have taken up so we can advise you much better.Depending on which ILP you've purchased, it may be possible to go on a temporary premium holiday, or lower the premium per month for that matter. If you know for sure that this financial burden is temporary and would like to carry on the plan in the future, you can consider doing this.If you die die need to give up one, then ask yourself: are  you saving/investing for something in particular, and if you'd be okay to exit regardless of market volatility in 30 years. If you can take the risk, keep the ILP, otherwise keep the endowment instead. But if you definitely need that sum of money, then keep the endowment.Or suck it up, and grit through the pain now. Enjoy the fruits of your labour later.Most importantly, consider what are your main priorities first. If you have seriously urgent short term liabilities, then obviously neither of these plans are for you right now. Your adviser should know this, and unless you have purposely withheld information from him/her, I urge you to question your adviser as to why he/she proposed this to you in the first place. It is obvious that one party has grossly overestimated your budget, and whether it be you or your adviser I'll leave it up to yourself to make the judgment.0 comments0"
23,"Robin LimLevel 2. RookieAnswered on 15 Oct 2018I had cancelled my ilp. Cut loss from ilp , 20+%. Redeploy to other investment, estimate to recover in 5 to 6 yrs.Note: the admin charges is relative high. Compare to monthly premium, 10-15%. Compare to each fund is like 15-20%.i surrender 2 yrs ago which be the high of global economy. 0 comments0"
