,content
9,"Jimmy OngLevel 2. RookieUpdated on 07 Jun 2019May want to consider the following:
If we choose to have kids at later age, the parent-child age gap will always remain the same, whereas if we choose to ""forsake"" career progression (which is not guaranteed in the first place), there are still opportunities (and high likelihood) to close that career gap in later years. 1 comment2"
10,Ronald Chiam05 Dec 2018nicely said!
11,"Jefferson Soh, Founder  at The cat cafe Level 3. WonderkidUpdated on 28 Nov 2018Have the kid. These are golden windows, once missed it will never come back. The will always be work. There will always be promotions as long as you are a good worker. I have friends with 3 kids. Each time she comes back from maternity, she gets promoted. 0 comments2"
12,Nau HauserLevel 3. WonderkidUpdated on 07 Jun 2019That's really great. Most have the misconception that you need to have kids soon in your 30s because of health reasons. If it's not because of that I'd suggest you to delay having any children and blaze forth with your carrer first. All the best!As a side note you can also Google Pepsi Ceo on how she juggles career and family!  Goodluck!5 comments2
13,See all 5 comments Nau Hauser29 Nov 2018Thanks fof the links! Having kids is a huge responsibility and it should be balanced with whether one is ready emotionally not only just physically. Definitely tougher when you're older but the focus is on the child if one isn't ready I feel the kid will definitely suffer too. Nau Hauser29 Nov 2018Oops i typed a reply it was erased? Thanks for the links! 
14,"Yk LaiLevel 3. WonderkidAnswered on 28 Nov 2018My personal opinion, currently work for a MNC too, if your company is really good, works life balance should be one of your company culture values.0 comments2"
15,"Lishi ChiaLevel 2. RookieUpdated on 31 Mar 2019I think having kids does wonders to your life, in both the good and bad sense of the word. It brings to you tremendous changes. Your lifestyle changes, your mind set changes, your pace of life changes. Children brightens up your life and make you slow down your life pace, letting you enjoy the finer things in life, appreciate the little smiles and kisses they bring you. At times you will feel the stress and pressure of life but when you enjoy life through the eyes of your child, you will count your blessings and take everything in stride.I did slow down my career pace when I have children. I travelled lesser and worked shorter hours to continue my breast Feeding journey and to be there when they are very young. So far, I do not regret the stagnation period of my career as my children acknowledges that mum is always there for them and this is most important to me.Every One is different and you would have to think it through thoroughly. Whilst it is true that our biological clock is ticking every minute and as we ages, it gets harder to have children, it is also important that you are convinced to have them at a certain point in your life so that you won't look back and regret later.0 comments1"
16,"Julian GohLevel 2. RookieAnswered on 06 Dec 2018Whenever I meet people who are much older than me, I always make it a point to ask them if they have any life experiences to share or regrets... I heard many things but not one has told me they regret choosing family over career if they ever had to make that choice... One of them shared that he passed up the chance for promotion 20 years ago so that he could have more time with family. The person who took the promotion and was posted overseas is very successful today but still working long if not longer hours... 0 comments1"
17,"Grace CongLevel 4. ProdigyAnswered on 28 Nov 2018No one can tell you what to do, it's up to you to decide whether kids or your career is more important to you. Know that some companies and managers are accommodating of mothers' responsibilities at home and will not impact your career, but be prepared in the event that yours may not be.0 comments1"
18,"Cherie TanLevel 4. ProdigyUpdated on 19 Mar 2019Hi there. First off, I’d like to assure you that a lot of women in your position feel the exact same way. While there is no one who could be in a better position to make this decision other than yourself, I’d like to share some thoughts with you. Here are some questions to help clarify the thoughts on your mind and hopefully lead you to figuring out your answer. 1️⃣ Have you brought this up with your employer, company HR, CEO? Understanding what opportunities lie ahead of you is important, but it helps to know what other alternatives are made available should you eventually become a mother to your children. The first couple of years will not only be financially and emotionally exhausting - physically, too. As career driven as you may be, you want to ensure that balancing this work of yours will not harm you emotionally and mentally. 
Work with your employer to figure out alternatives and options you can work around for the first five years of your newborn’s life, and your new life as a mother. Do expect there to be a slowdown in career progression or financial impediment, which brings me to my next point:2️⃣ Will your husband be able to manage the household during your pregnancy, slowdown in career and finances on your end? Having a child is a financial, emotional, and physical commitment for both parents. Husbands have it just as hard as their wives, and have to strive to commit to greater demands at work and at home. By understanding what commitments are required and expected for both husband (father) and wife (mother), will you have much more confidence in coming to a smarter decision and plan. Which brings me to my final point:3️⃣ Unfortunately, delaying having children does have medical and health consequences for both mother and child.For better clarity on the impact of your health and your baby’s health, please seek a reliable doctor’s advise and possibly pre-pregnancy screening. The results will aid in your decision making here! Starting a family can seem stressful, but carefully planned decisions can help mitigate much of this stress. It is ultimately going to be a rewarding and beautiful journey for you and your husband! You should be incredibly proud of how far you’ve come in career and in life! Do let me know if I can be of any assistance to you or your family. Always here and available. 
Cherie Tan
Representing Prudential Assurance Company Singapore (Pte) Ltd Reg. No. 199002477Z0 comments0"
19,"Wen Ling ChiaLevel 1. FreshieAnswered on 18 Mar 2019Do you want kids? Would you rather have promotions or have kids? There are tradeoffs. Or if you don't want to go on maternity leave and risk having your career growth stunted, there are alternative methods to having kids as well, such as adopting. There are many children in need of a family. You will still have to spend more time at home but at least you wont have to waste 9+ months of sub-par work.0 comments0"
20,"Steph Yeo, Auntie Uncle Whisperer at Agency for Integrated CareLevel 5. GeniusAnswered on 08 Feb 2019You gotta decide which is more impt to you--family or work? I won't be surprised if the CEO tells everybody they have potential. 0 comments0"
21,Ng CheekoonLevel 1. FreshieUpdated on 07 Jun 2019Have kids.1 comment0
22,Leong Wen Fong05 Dec 2018Lol why?
23,"Charmaine NgLevel 6. MasterAnswered on 28 Nov 2018If both of you like kids and can afford one; don't wait. I know of couples who waited and couldn't have them anymore. Nature does not wait for you and your company is not forever there for you too.Sure, your career might take a slowdown now but consider it in another way. The later you start having kids; the higher the costs. What you make now will never be able to catch up with costs of inflation unless you are a good investor. Also, the energy level you have now and later is vastly different. You're not only missing out on potential to have kids; you're also missing out on the stages of the kid's life. I believe a good company will understand your situation and adjust your portfolio at different stage of life so that you as an individual contributor can still grow while not sarcrificing your family life. Any companies who ask that you sarcrifice your personal life for them is not that interested or concerned about you IMHO.0 comments0"
24,"Lim Tian ShangLevel 3. WonderkidAnswered on 28 Nov 2018At the end of the day you have to priortise between family and work or maybe have to find a balance. Fertility does decline with ages although nowadays IVF technology is very advanced and you can probably still get pregnant at older age. DNA abnomalities also increases with parent age.As such I would suggest to start a family soon, the little bundle of joy is definitely priceless and wortha more than a few promotions😀😀 0 comments0"
25,"Robin LimLevel 2. RookieAnswered on 28 Nov 2018Make ur choice, family or career.Or u b the bread winner. Ur Husband be the home maker.0 comments0"
26,"Good Day Every DayLevel 6. MasterAnswered on 30 Nov 2018Life is about facing difficult problems but making wise decisions. The best is to opt for work life balance where you could focus on both family and work. If you are forced to chose one, choose the option that you will not regret later in life. Nobody has the answer. Only you have the answer. 0 comments0"
