,content
9,"Lee JiahuiLevel 5. GeniusUpdated on 07 Jun 2019The 1st question is how sure are you that you will enjoy the 30k/yr job? Is it like a life calling that you know you will stick to it till your death? You probably currently know you dont like the 100k/yr job. Many ppl don't like their current jobs. I certainly don't like mine but it's just a job right?The 2nd question is how important it is to you to enjoy your job? And how much will you foresake for it? Cut expenses? Live with limited options? The 3rd question is which will you regret more in 10, 20, 30, 40 years' time, Not enjoying your job? Or not earning more when you had the chance?The 4th question is will the 30k/year job you enjoy run away or disappear? I.e. will it still be available when you are financially independent?The 5th question is what if the 30k/yr job turns out to be something you dont enjoy after a while? Will the 100k/yr job be still available to you or will you need to settle for another 30k/yr job?You should more or less know what you want by the time you think through these questions.4 comments3"
10,"See all 4 comments Question Poster18 Oct 2018Sorry Linh Vn, I choose to remain private on this topic... I think the comments and answers here in Seedly are already very helpful. :)Lee Jiahui18 Oct 2018jobs are created because there is an employer out-sourcing its stress... from a time investment point of view, you can also assess the $/hr in both jobs after taking into consideration the working hours expected. for 3 times the pay, if the time committment is 2 times more, then it's probably a higher yield, but it's also important to know how sustainable the lifestyle will be, and if the job adds market value for your next job hop. employees are just selling their time in exchange for money."
11,"Darryl LeeLevel 3. WonderkidAnswered on 18 Oct 2018Take the 100k job and use whatever savings you have after expenditure to do something you enjoy. As as much as you may enjoy a 30k job, with hardly any disposable income after expenditure, your life will be challenging no matter what. 0 comments3"
12,"Lim Jin HanLevel 2. RookieAnswered on 18 Oct 2018I was in a similar position a few years ago. Was making about $30,000+ a year working 3 days a week when my former manager called to ask me to return to help him for $100,000+ a year (standard 5-day work week). I had thought to do it for 2 years, save enough and then go do something else. But eventually I turned it down, less because I was enjoying what I was doing, but more because there was something else I wanted to do and returning to the company wasn't it.0 comments2"
13,"Abdul Rafi SallehLevel 2. RookieUpdated on 07 Jun 2019Same dilemma. Haven't found the answer. Logically, I am working for my retirement so to take the former option is a problem unless it can lead to a sustainable cashflow throughout your retirement age.1 comment2"
14,Question Poster18 Oct 2018Interesting to meet someone also in a similar situation. yes indeed. planning for retirement is also on my mind.
15,"Daniel LingLevel 4. ProdigyAnswered on 18 Oct 2018The obvious answer is to earn more, plan well then you can retire early.
Since you were earning 30k, by gaining additional 70k with proper control and planning means investing 70k per year.
That is crazy huge.I would also say this.
You were hired for 30k. Now out of the blue you have an offer for 300% increment.
Do be careful if it is genuine.0 comments3"
16,"HRHe RuimingLevel 2. RookieAnswered on 18 Jun 2019Depends how old you are, right?
At 25 – do the $100,000 job, save up and quit after you're done saving.
At 35, having saved with $500,000 from the shitty $100,000 you did at 25 – do the $30,000 job you love.0 comments1"
17,"Steph Yeo, Auntie Uncle Whisperer at Agency for Integrated CareLevel 5. GeniusAnswered on 18 Jun 2019Get the 100k job and do my passion as a hobby.0 comments1"
18,"Boonhow EngLevel 3. WonderkidAnswered on 24 Oct 2018i had a higher paying job when i was out of uni, about 100% higher worked long hours, always fall sick. spent most of my money at the doctors. i did like my job and worked hard.but now my pay is much lower, it is more fulfilling, more autonomy, freedom to explore ideas and to execute and i love it.maybe you have to go through both to really know which one is more suitable for you.0 comments1"
19,"Yong Kah HweeLevel 6. MasterAnswered on 18 Oct 2018I would rather get the $100,000 a year job. Save it, retire early, then I can get to do whatever I want after that0 comments1"
20,"Daniel TanLevel 2. RookieAnswered on 18 Oct 2018$30000 is too low to continue even if you like your job. Especially in materialistic singapore. Even if you like it , you will have to think for your family ( if you are married) and your futureIf its strictly between only 2 choice, i would choose $100k 0 comments1"
21,Linh VnLevel 2. RookieAnswered on 18 Oct 2018I am in the same exact situation. Would love to hear more thoughts on this.0 comments1
22,"HC Tang, Financial Enthusiast, Budgeting at The SocietyLevel 8. WizardAnswered on 18 Oct 2018I think depends on where you are now. If need $ down the road in about 2 years time, go for the higher pay one and make sure you can ""dong"" till you reach your $ target in few years time . If $ is not a big problem now and can afford the 100k job, then go for it.At the end, need to make sure it is a job you can learns and grow. Otherwise , it's just a job but not a long term career.Cheers.😄 Happy working 😄0 comments1"
23,"Kenichi Xi, nᴉʍ oʇ dǝnᴉʇsǝd 不能说的秘密 at Tag Team with Gabriel ThamLevel 6. MasterAnswered on 18 Jun 2019When passion meets demand, you will see Good Money.Likewise, passion without demand will dampen everything.Delay gratification is highly related here.To achieve passion without demand you need to go thru the hardship of making it big in career or savings so you can enjoy the fruits towards Retirement.0 comments0"
24,Phillip Yeo Kian YongLevel 1. FreshieUpdated on 12 Jun 2019I would prefer to earn more money even if I doing a job I don't like. But it may allow me to get an early retirement and then do whatever I like.0 comments0
