,content
9,"HC Tang, Financial Enthusiast, Budgeting at The SocietyLevel 8. WizardAnswered on 24 Sep 2018Hi. Very sorry to hear that.Do try to do all that yiyang shared. Often an affairs happens because there's is something wrong in the marriage between the two of you. No one is perfect for each other and even the most perfect pair goes thru different stages in life and changes , at times might not transit well.​I'm not saying that you are at fault for his affairs , please don't blame yourself at all. However , all problems with couple starts with lack of healthy communication, and therefore problems arises and when not resolve in time due to lack of healthy communication, thus in the end one shut down or pretends that everything is fine and seek out for comfort and shelter elsewhere.​I want to encourage you to not lose hope. Ask yourself honestly If you still love him , tell him that and sit down with him to have an open honest talk without judgement or shouting or fighting. Try to work things out. Often there's a way out to reunite and patch up if you still love each other.​Finally , it if really had to come to an end , do think about children first always, because they are the true victim of the whole thing when family broken apart. Ask those friends who live or only 1 parent. ​On the lawyer fee side , do not worry as you can ask the judge to charge to him as part of the maintenance.​For income , beside maintenance from him to maintain all of yours and children's current lifestyle and expenses , if you go to work and need child care, it will be part of the maintenance also where you can ask for it. For coming out to work, there's support and training given by NTUC to support return to work mothers. ​Hope things will work out for your family and turn for the better , for children sake. Don't lose hope. True love will still wins. ​​​0 comments1"
10,Yong Kah HweeLevel 6. MasterAnswered on 24 Sep 2018I don't know much about this but I'd just like to wish you good luck! I hope that things will turn out better for you.0 comments1
11,"Lee JiahuiLevel 5. GeniusUpdated on 07 Jun 2019You need evidences, either through his phone conversation, or photos, but most important criteria for adultery is you need to prove that they slept together so unless the other girl is pregnant, usually PIs are hired to get the evidences, heard that this can cost 7-10k.Next is you must ensure he holds a job for at least 6 months. If he has no income, you are on your own. Custody to you is usually not an issue if adultery is proven. Same for reverse situation if wife no income, adultery, husband still pay maintenance. If wife have income, adultery, husband can argue not to pay by saying have to maintain kids.Finally, make sure you dont drag too long, cos after 6 months, it's deemed consent to adultery. And then if lack of evidence, you may have to go through 3 yr separation first before divorce.2 comments0"
12,"Bear Cranky29 Sep 2018Hw to gt evidence? He always tk his hp wherever he go - bathe, poo, sleep! Hw to see his hp conversation? He use finger print to lock it! Damn secretive + annoying! Why marry yet dun respect wedding vow?Lee Jiahui02 Oct 2018Then may have to engage private investigator to take photos. Usually if can show that they enter a hotel/house together and a few times, and then have some hugging or kissing in car or public photos, should be able to count as evidence. The phone evidence if cant get then bo bian liao."
13,"Gabriel LeeLevel 6. MasterAnswered on 25 Sep 2018Sorry to hear about your situation but I feel that if possible, you should talk to him about it and try to resolve it for the sake of your children. Because I'm sure that your kids will be the one who suffers the most especially since they are still growing up and they will also be affected emotionally and mentally. However if all else fails, you can fail for a divorce and he will be liable to give you a monthly maintenance fee. 0 comments0"
14,"Nicholas ChanLevel 5. GeniusAnswered on 24 Sep 2018As a woman, u will get alimony. Amount is dependent on the the situation though.
On another note, is it possible to seek reconciliation with your husband? 0 comments0"
15,"Jay Liu, Sleepyhead at Land of Dreams Level 6. MasterAnswered on 24 Sep 2018Don't know much about this topic. But I feel it's better if both of you can try to solve the situation and find out what's wrong in the current relationship. Maybe you don't need to divorce but just live separately for the kids as they are still young and you don't want to have an impact during their upbringing. 0 comments0"
16,"Good Day Every DayLevel 6. MasterUpdated on 07 Jun 2019Your husband has to provide maintenance for you and your kids under the Women's Charter since he is the one who has an affair. However, I do hope there is no misunderstanding. It is still better to talk through the matter with your husband before coming to any decision. 1 comment0"
17,Goh Ah Mao25 Sep 2018The affair does not factor into court’s decision whether or not to provide maintenance for wife and kids. 
18,"Leong Wen FongLevel 6. MasterAnswered on 24 Sep 2018By another person who wished to remain anonymous:​Dear Anonymous, I know exactly how you feel. My marriage was on the brink from 2015, but it took me 2 yrs b4 I decided to file a writ of divorce from my ex-husband.​As an impending single mom of 3 sch-going kids, armed only w an Advanced Diploma; I sought help with the Legal Aid Bureau.Guess what? Unless your TOTAL ASSETS including all your bank accounts (as well as anything in your name; this includes your property, car, children's bank/trust accounts are ALL UNDER S$10,000.00), they will consider you as financially-able to afford your own lawyer.​So LAB was a no-go for me. I had some less than S$20K and even then, they considered me ""well-to-do"" enough. Which was totally unfair, as I needed this momey to start afresh, with my 3 kids.The entire legal process took me 9 months, even though mine was considered a ""straightforward"" divorce case.​Also, I took my own initiative to file for maintenance at the Family Courts. And when the day came, the $3K I asked for 3 kids (at the time they were 17, 13 and 10) ended up being accorded to me in 2018 at only half of what I asked for.This is in lieu of the fact that my self-employed ex-husband did not file his YA2018 tax filing. If you can, try to garner all your ex's NOAs for at least 7 years to the day you file for your divorce. Because you will need it. As well as all financial records, what you paid/contributed to the setting up of your home & family.​Trust me, all will be considered. If you can, try to gather evidence of all he ""spent"" or ""invested"" into his affair(s), as this will show if he can afford the affair(s), he can afford to pay you an alimony/maintenance.​As for getting a job, yes do. Get yourself to WSG/SSG and get yourself a Career Coach. Spruce up your CV, and believe me when I say, think about roping in family help for your children. For me, I couldn't. So I had to rely on using my savings to get my kids set up in a 3-room HDB rental, so that I can focus on getting a full-time job.Get yourself to your Minister MPS session. Explain to him/her you see an impending situation regarding your divorce and that you'll need help/any type of financial assistance you can get, b4 your job offer​I went to see mine, Mr Chan Chun Seng (this is before I & my kids were kicked out of my matrimonial home by my ex). And he hooked me up with Careers Connect, he also got me emergency funds of some S$300.00​That's all he could do, but it was his kindness more than anything else that dawned on me that it was imperative I got myself a job/part-time or otherwise. I ended up getting a part-time PLUS several other freelance, part-time retail/F&B jobs which paid cash every 2 weeks - a necessary lifeline.​I also drove UBER & GRAB​The reality is, you will need to start preparing & have a To-Do list before you think about divorce. If the marriage is deemed unsalvageable, then I highly recommend you give yourself 2 years to prepare; before you jump the gun. And these are only the practical/financial considerations. There are also the emotional/mental considerations you'll need to ponder about; especially if your kids are young.0 comments0"
