comment	commenter	date	num_comment	num_likes	url	username
Verified	seedlysg	2019-10-15T04:20:27.000Z	0	28	http://instagram.com/p/B3oA57El8j7/	seedlysg
Verified	seedlysg	2019-09-10T10:00:52.000Z	0	36	http://instagram.com/p/B2OgCJfFGjF/	seedlysg
Verified	seedlysg	2019-08-09T02:36:03.000Z	1	39	http://instagram.com/p/B07TsrWFvve/	seedlysg
"Bitcoin will do to banks what email did to the postal industry. "" Then tell me why you're not on the success train. DON'T ALLOW FEAR AND DOUBT TO GET THE BEST OF YOU. Dm me now to start up your own investment and start earning"	mariawilson24_	2019-08-09T02:36:03.000Z	1	39	http://instagram.com/p/B07TsrWFvve/	seedlysg
Verified	seedlysg	2019-08-06T11:56:48.000Z	2	33	http://instagram.com/p/B00lfBlFvof/	seedlysg
I would wait abit more for the price of REITs to subside. 😃 Just my opinion...	finance.nutshell	2019-08-06T11:56:48.000Z	2	33	http://instagram.com/p/B00lfBlFvof/	seedlysg
The single most important lesson I have learnt in investing is diversifying over time. Most people know to diversify their assets. But not many understand the power of diversifying across various time periods. Hence, if I were to invest $40k, I would invest $1000 monthly over the span of 40 months. When the market goes lower, I would buy the ETF more - whether STI or REITs. Retail investors who do not have time to monitor each REIT counter should simply buy the REITs ETF	onceamillenium	2019-08-06T11:56:48.000Z	2	33	http://instagram.com/p/B00lfBlFvof/	seedlysg
Verified	seedlysg	2019-08-05T11:46:53.000Z	1	34	http://instagram.com/p/B0x_jiPhb__/	seedlysg
Check out my website for those new to investing:)	onceamillenium	2019-08-05T11:46:53.000Z	1	34	http://instagram.com/p/B0x_jiPhb__/	seedlysg
Verified	seedlysg	2019-08-02T12:08:39.000Z	0	18	http://instagram.com/p/B0qTqahloia/	seedlysg
Verified	seedlysg	2019-07-30T11:52:27.000Z	0	82	http://instagram.com/p/B0ijbCJFpdv/	seedlysg
Verified	seedlysg	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@susanglc	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@susantan1506	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@salina_bellona	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@mrsliow	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@bycllim	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@hlgoh.sg	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@skohhg	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@chickenandegg2006	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@wayneqw	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@richardtay2008	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@rickiecsy	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@qiuwei1985	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@kson80	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@hellolydiasg	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@snowmoonpie	xiaoninger	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@ruyidianxin	xiaoninger	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@sugarplumteatree	xiaoninger	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@bluetasta	snowmoonpie	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@blinksher	snowmoonpie	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@gobignm	snowmoonpie	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@kson80	cozyblin	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@pengannsiow	cozyblin	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
Done all step! @layhoontoh @jchin10 @hlgoh.sg	ang.lamsoon	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
Liked + followed both IG and fb 💝 @jchin10 @eugenia_sll @mandyalextrixie @hlgoh.sg @aliceneo21 @ha3elseng	layhoontoh	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@susanglc	kson80	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@hlgoh.sg	kson80	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@85hy	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@jchin10	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@yiiixuann	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@naomicpk	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@nettyliee	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@reamblu11	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@ashleyaeryn	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@estherkamst	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@lingtng	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@neo_carol	adelinehuixiu	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
Great 💪	danelleforex	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@jaydenggy	spoonsofdelights	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@jchin10	neo_carol	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@adelinehuixiu	neo_carol	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@kson80	neo_carol	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@85hy	neo_carol	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@hlgoh.sg	neo_carol	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@skohhg	neo_carol	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@salina_bellona	neo_carol	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@miapph	kson80	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@salina_bellona	kson80	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@cozyblin	kson80	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@gnxy	g.inky	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@mrnmrsrod.	g.inky	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@mrnmrs.rod	g.inky	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@slkl21	g.inky	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@rnyc1112	g.inky	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@gnxy	slkl21	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@mrnmrsrod	slkl21	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@mrnmrs.rod	slkl21	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@g.inky	slkl21	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@rnyc1112	slkl21	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@jassyhead	coldkohmew	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@kristaljaclyn	kylenicelovenz	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@g.inky	mrnmrs.rod	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@rnyc1112	mrnmrs.rod	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@henniebaby1119	ky_2885	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@genelimx	ky_2885	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@janson_the_pom	ky_2885	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@yipee_phoebe	henniebaby1119	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@demilim	henniebaby1119	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@fluffsoflove	henniebaby1119	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@bruno.button	henniebaby1119	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@alishaxchomel	henniebaby1119	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@chikuwa_neko	henniebaby1119	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@huiping.h	shsookhan	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
Verified	seedlysg	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@ice_aqua	drareg89	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@gnxy	rnyc1112	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@mrnmrsrod	rnyc1112	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@mrnmrs.rod	rnyc1112	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@slkl21	rnyc1112	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@g.inky	rnyc1112	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@gnxy	mrnmrs.rod	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@mrnmrsrod	mrnmrs.rod	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
@slkl21	mrnmrs.rod	2019-07-21T07:24:34.000Z	82	53	http://instagram.com/p/B0K5nOfluWL/	seedlysg
Verified	seedlysg	2019-07-20T11:32:53.000Z	1	90	http://instagram.com/p/B0IxO-oFJSH/	seedlysg
Maybe traveloka can be added to the list if you're going to Indonesia!	sambalhustler	2019-07-20T11:32:53.000Z	1	90	http://instagram.com/p/B0IxO-oFJSH/	seedlysg
Verified	seedlysg	2019-07-15T11:24:59.000Z	12	114	http://instagram.com/p/Bz74WytFAYr/	seedlysg
@hilmiliation	haktorbellerim	2019-07-15T11:24:59.000Z	12	114	http://instagram.com/p/Bz74WytFAYr/	seedlysg
Verified	seedlysg	2019-07-15T11:24:59.000Z	12	114	http://instagram.com/p/Bz74WytFAYr/	seedlysg
@ashy.t	ted.aweife	2019-07-15T11:24:59.000Z	12	114	http://instagram.com/p/Bz74WytFAYr/	seedlysg
@mrblag	irreitating	2019-07-15T11:24:59.000Z	12	114	http://instagram.com/p/Bz74WytFAYr/	seedlysg
When to start investing?	dividend_athlete	2019-07-15T11:24:59.000Z	12	114	http://instagram.com/p/Bz74WytFAYr/	seedlysg
@mojojojojolene	clintono_	2019-07-15T11:24:59.000Z	12	114	http://instagram.com/p/Bz74WytFAYr/	seedlysg
I suggest that before one begins investing, one must first understand the limitations of investing. Only by understanding that would you be able to avoid silly and costly mistakes. This starts from an accurate understanding of how the stock market works. This is not a get rich scheme overnight, but it takes years to build up. S&P 500 index has returned 8% annually and you probably aren’t going to achieved better returns than that for most retail investors. Hence, always buy the index first. Check out my bio for my information	onceamillenium	2019-07-15T11:24:59.000Z	12	114	http://instagram.com/p/Bz74WytFAYr/	seedlysg
Verified	seedlysg	2019-07-13T10:33:08.000Z	0	16	http://instagram.com/p/Bz2o1R4FRu_/	seedlysg
Verified	seedlysg	2019-07-10T11:55:52.000Z	1	33	http://instagram.com/p/BzvD6i-lmIl/	seedlysg
Verified	seedlysg	2019-07-10T11:55:52.000Z	1	33	http://instagram.com/p/BzvD6i-lmIl/	seedlysg
Verified	seedlysg	2019-07-09T11:51:02.000Z	0	50	http://instagram.com/p/BzsekYFFLnC/	seedlysg
Verified	seedlysg	2019-07-09T10:04:29.000Z	1	32	http://instagram.com/p/BzsSX7dlyJ-/	seedlysg
Verified	seedlysg	2019-07-09T10:04:29.000Z	1	32	http://instagram.com/p/BzsSX7dlyJ-/	seedlysg
Verified	seedlysg	2019-07-08T11:49:39.000Z	2	16	http://instagram.com/p/Bzp5nS5lmle/	seedlysg
Verified	seedlysg	2019-07-08T11:49:39.000Z	2	16	http://instagram.com/p/Bzp5nS5lmle/	seedlysg
⚡️⚡️⚡️	iswitchenergy	2019-07-08T11:49:39.000Z	2	16	http://instagram.com/p/Bzp5nS5lmle/	seedlysg
Verified	seedlysg	2019-07-08T10:29:56.000Z	0	32	http://instagram.com/p/Bzpwfgelzh3/	seedlysg
Verified	seedlysg	2019-07-07T10:01:14.000Z	2	42	http://instagram.com/p/BznIaVYlsj2/	seedlysg
I also don’t know his rank sia	cherculez	2019-07-07T10:01:14.000Z	2	42	http://instagram.com/p/BznIaVYlsj2/	seedlysg
Recruit	joeyyytt	2019-07-07T10:01:14.000Z	2	42	http://instagram.com/p/BznIaVYlsj2/	seedlysg
Verified	seedlysg	2019-07-06T10:01:09.000Z	5	49	http://instagram.com/p/Bzkjm3sFOUW/	seedlysg
@gnefsgnim y r u flexing	fiqqymusic	2019-07-06T10:01:09.000Z	5	49	http://instagram.com/p/Bzkjm3sFOUW/	seedlysg
Yeap Ming Feng is my role model, 好榜样	letterboxp	2019-07-06T10:01:09.000Z	5	49	http://instagram.com/p/Bzkjm3sFOUW/	seedlysg
Verified	seedlysg	2019-07-05T10:26:00.000Z	2	13	http://instagram.com/p/BziBqCnFZ9s/	seedlysg
Verified	seedlysg	2019-07-05T10:26:00.000Z	2	13	http://instagram.com/p/BziBqCnFZ9s/	seedlysg
Love this photo🥰	gautiersg	2019-07-05T10:26:00.000Z	2	13	http://instagram.com/p/BziBqCnFZ9s/	seedlysg
Verified	seedlysg	2019-07-04T11:42:16.000Z	2	84	http://instagram.com/p/BzfllupFB2g/	seedlysg
Verified	seedlysg	2019-07-04T11:42:16.000Z	2	84	http://instagram.com/p/BzfllupFB2g/	seedlysg
@josephhoo slowly	nichenique	2019-07-04T11:42:16.000Z	2	84	http://instagram.com/p/BzfllupFB2g/	seedlysg
Verified	seedlysg	2019-07-04T10:09:19.000Z	2	24	http://instagram.com/p/Bzfa9ARFG56/	seedlysg
Verified	seedlysg	2019-07-04T10:09:19.000Z	2	24	http://instagram.com/p/Bzfa9ARFG56/	seedlysg
Been using cash back simply cos I’m lazy to redeem things with miles.	fiqqymusic	2019-07-04T10:09:19.000Z	2	24	http://instagram.com/p/Bzfa9ARFG56/	seedlysg
Verified	seedlysg	2019-07-03T11:55:55.000Z	1	31	http://instagram.com/p/BzdCW5YFMCN/	seedlysg
Verified	seedlysg	2019-07-03T11:55:55.000Z	1	31	http://instagram.com/p/BzdCW5YFMCN/	seedlysg
Verified	seedlysg	2019-07-03T10:06:52.000Z	1	15	http://instagram.com/p/Bzc14GhF90q/	seedlysg
Verified	seedlysg	2019-07-03T10:06:52.000Z	1	15	http://instagram.com/p/Bzc14GhF90q/	seedlysg
Verified	seedlysg	2019-07-02T11:51:43.000Z	4	50	http://instagram.com/p/BzadFPGF-00/	seedlysg
Verified	seedlysg	2019-07-02T11:51:43.000Z	4	50	http://instagram.com/p/BzadFPGF-00/	seedlysg
I just can’t express how I feel investing with Mr Marek, he is legit and one of the best among the many, you also can benefit from him with little as $300....get more info from him via @marekkruzsel5 or WhatsApp: +18634561459	nathinkuna12	2019-07-02T11:51:43.000Z	4	50	http://instagram.com/p/BzadFPGF-00/	seedlysg
@assmond are you considered SAF	dorauponstar	2019-07-02T11:51:43.000Z	4	50	http://instagram.com/p/BzadFPGF-00/	seedlysg
🙌	lumio_app	2019-07-02T11:51:43.000Z	4	50	http://instagram.com/p/BzadFPGF-00/	seedlysg
Verified	seedlysg	2019-07-02T10:07:13.000Z	1	28	http://instagram.com/p/BzaRH2mFyE-/	seedlysg
Verified	seedlysg	2019-07-02T10:07:13.000Z	1	28	http://instagram.com/p/BzaRH2mFyE-/	seedlysg
Verified	seedlysg	2019-07-01T11:30:44.000Z	5	84	http://instagram.com/p/BzX14reFK75/	seedlysg
sad millennial is me	cherculez	2019-07-01T11:30:44.000Z	5	84	http://instagram.com/p/BzX14reFK75/	seedlysg
Verified	seedlysg	2019-07-01T11:30:44.000Z	5	84	http://instagram.com/p/BzX14reFK75/	seedlysg
😍	abcdelores	2019-07-01T11:30:44.000Z	5	84	http://instagram.com/p/BzX14reFK75/	seedlysg
cute	junelseed	2019-07-01T11:30:44.000Z	5	84	http://instagram.com/p/BzX14reFK75/	seedlysg
I want smtg with cats	yingers11	2019-07-01T11:30:44.000Z	5	84	http://instagram.com/p/BzX14reFK75/	seedlysg
Verified	seedlysg	2019-07-01T10:26:33.000Z	1	15	http://instagram.com/p/BzXuiiyFIPf/	seedlysg
Verified	seedlysg	2019-07-01T10:26:33.000Z	1	15	http://instagram.com/p/BzXuiiyFIPf/	seedlysg
Verified	seedlysg	2019-07-01T04:01:19.000Z	1	23	http://instagram.com/p/BzXCc_LFqGH/	seedlysg
Verified	seedlysg	2019-07-01T04:01:19.000Z	1	23	http://instagram.com/p/BzXCc_LFqGH/	seedlysg
Verified	seedlysg	2019-06-30T10:21:45.000Z	1	50	http://instagram.com/p/BzVJMilF_xS/	seedlysg
Verified	seedlysg	2019-06-30T10:21:45.000Z	1	50	http://instagram.com/p/BzVJMilF_xS/	seedlysg
Verified	seedlysg	2019-06-29T11:56:33.000Z	2	94	http://instagram.com/p/BzSvQB9l0eB/	seedlysg
Verified	seedlysg	2019-06-29T11:56:33.000Z	2	94	http://instagram.com/p/BzSvQB9l0eB/	seedlysg
Love this, thanks @seedlysg	thewokesalaryman	2019-06-29T11:56:33.000Z	2	94	http://instagram.com/p/BzSvQB9l0eB/	seedlysg
Verified	seedlysg	2019-06-28T11:44:29.000Z	3	40	http://instagram.com/p/BzQJExLlxYg/	seedlysg
Verified	seedlysg	2019-06-28T11:44:29.000Z	3	40	http://instagram.com/p/BzQJExLlxYg/	seedlysg
U just need to be smarter.	alti_________	2019-06-28T11:44:29.000Z	3	40	http://instagram.com/p/BzQJExLlxYg/	seedlysg
Frankly, no contribution for 6 months means he will not do anything unless he has been working on something like creating a new product/service/writing a book etc. If the guy has some hope & the one for you, start planning your future together which must include financial-related goals. Having a shared future or dream will give both of you motivation to work towards the life you wish to have 😍	agnestps3	2019-06-28T11:44:29.000Z	3	40	http://instagram.com/p/BzQJExLlxYg/	seedlysg
Verified	seedlysg	2019-06-27T11:52:57.000Z	4	126	http://instagram.com/p/BzNlP0FFfMo/	seedlysg
Verified	seedlysg	2019-06-27T11:52:57.000Z	4	126	http://instagram.com/p/BzNlP0FFfMo/	seedlysg
Long term Endowment policies provide a higher return than bonds of the same credit rating. An endowment is literally a 30% Equity 70% Bond portfolio product... Thus, providing a higher return due to the equity exposure.	harizmaloy	2019-06-27T11:52:57.000Z	4	126	http://instagram.com/p/BzNlP0FFfMo/	seedlysg
Sweet!!	mrkevinchong	2019-06-27T11:52:57.000Z	4	126	http://instagram.com/p/BzNlP0FFfMo/	seedlysg
Great summary, thanks for the reminder 🙌	agnestps3	2019-06-27T11:52:57.000Z	4	126	http://instagram.com/p/BzNlP0FFfMo/	seedlysg
Verified	seedlysg	2019-06-27T10:50:02.000Z	3	28	http://instagram.com/p/BzNeDC8FWDW/	seedlysg
Verified	seedlysg	2019-06-27T10:50:02.000Z	3	28	http://instagram.com/p/BzNeDC8FWDW/	seedlysg
Read other blogs then. 😆	benjamin.jchan	2019-06-27T10:50:02.000Z	3	28	http://instagram.com/p/BzNeDC8FWDW/	seedlysg
This!👌👌👌	mrkevinchong	2019-06-27T10:50:02.000Z	3	28	http://instagram.com/p/BzNeDC8FWDW/	seedlysg
Verified	seedlysg	2019-06-26T11:51:23.000Z	2	38	http://instagram.com/p/BzLARe4Fea2/	seedlysg
Verified	seedlysg	2019-06-26T11:51:23.000Z	2	38	http://instagram.com/p/BzLARe4Fea2/	seedlysg
Nice, j adore	cyrillekrasker	2019-06-26T11:51:23.000Z	2	38	http://instagram.com/p/BzLARe4Fea2/	seedlysg
Verified	seedlysg	2019-06-26T10:41:38.000Z	6	36	http://instagram.com/p/BzK4SqQFBJX/	seedlysg
Verified	seedlysg	2019-06-26T10:41:38.000Z	6	36	http://instagram.com/p/BzK4SqQFBJX/	seedlysg
Retire in Zimbabwe	tim_nlsg	2019-06-26T10:41:38.000Z	6	36	http://instagram.com/p/BzK4SqQFBJX/	seedlysg
Retire in Malaysia	syirazzi	2019-06-26T10:41:38.000Z	6	36	http://instagram.com/p/BzK4SqQFBJX/	seedlysg
Lol can I win— you should aim to raise your income	thewokesalaryman	2019-06-26T10:41:38.000Z	6	36	http://instagram.com/p/BzK4SqQFBJX/	seedlysg
Die by 49 or marry rich	petesirhut	2019-06-26T10:41:38.000Z	6	36	http://instagram.com/p/BzK4SqQFBJX/	seedlysg
Marry a rich partner	eric_toon	2019-06-26T10:41:38.000Z	6	36	http://instagram.com/p/BzK4SqQFBJX/	seedlysg
Verified	seedlysg	2019-06-25T11:46:54.000Z	2	35	http://instagram.com/p/BzIa9wdlPZ3/	seedlysg
Verified	seedlysg	2019-06-25T11:46:54.000Z	2	35	http://instagram.com/p/BzIa9wdlPZ3/	seedlysg
Verified	seedlysg	2019-06-25T10:12:39.000Z	1	25	http://instagram.com/p/BzIQLcnl7lO/	seedlysg
Verified	seedlysg	2019-06-25T10:12:39.000Z	1	25	http://instagram.com/p/BzIQLcnl7lO/	seedlysg
Verified	seedlysg	2019-06-24T11:47:10.000Z	10	109	http://instagram.com/p/BzF2M2plXrs/	seedlysg
Verified	seedlysg	2019-06-24T11:47:10.000Z	10	109	http://instagram.com/p/BzF2M2plXrs/	seedlysg
That's without insurance, health and wellness expenses right?	yeeleesing	2019-06-24T11:47:10.000Z	10	109	http://instagram.com/p/BzF2M2plXrs/	seedlysg
And this amount is for what and for how many years?	eric_toon	2019-06-24T11:47:10.000Z	10	109	http://instagram.com/p/BzF2M2plXrs/	seedlysg
Worktilldead.	menthol_mcmint	2019-06-24T11:47:10.000Z	10	109	http://instagram.com/p/BzF2M2plXrs/	seedlysg
@zachoholism 😭	mamawat3rs	2019-06-24T11:47:10.000Z	10	109	http://instagram.com/p/BzF2M2plXrs/	seedlysg
@mallorypsanchez	vsanchz_	2019-06-24T11:47:10.000Z	10	109	http://instagram.com/p/BzF2M2plXrs/	seedlysg
This picture is really so professional!	tedssingapore	2019-06-24T11:47:10.000Z	10	109	http://instagram.com/p/BzF2M2plXrs/	seedlysg
@mdadammdy	riariaariaaa	2019-06-24T11:47:10.000Z	10	109	http://instagram.com/p/BzF2M2plXrs/	seedlysg
👍	utego_yourmoneypower	2019-06-24T11:47:10.000Z	10	109	http://instagram.com/p/BzF2M2plXrs/	seedlysg
Verified	seedlysg	2019-06-24T10:38:03.000Z	3	38	http://instagram.com/p/BzFuSmSlB78/	seedlysg
Verified	seedlysg	2019-06-24T10:38:03.000Z	3	38	http://instagram.com/p/BzFuSmSlB78/	seedlysg
Cash. CPF gives higher interests compared to putting the money in your bank. With less CPF money used, u owe yourself less interests and loses less interests Govt is suppose to give you	eric_toon	2019-06-24T10:38:03.000Z	3	38	http://instagram.com/p/BzFuSmSlB78/	seedlysg
Verified	seedlysg	2019-06-23T11:45:52.000Z	4	63	http://instagram.com/p/BzDRQgsFIgd/	seedlysg
Verified	seedlysg	2019-06-23T11:45:52.000Z	4	63	http://instagram.com/p/BzDRQgsFIgd/	seedlysg
This shot is cool.	tedssingapore	2019-06-23T11:45:52.000Z	4	63	http://instagram.com/p/BzDRQgsFIgd/	seedlysg
Now can straight apply online instead of mailing	nyokfoong	2019-06-23T11:45:52.000Z	4	63	http://instagram.com/p/BzDRQgsFIgd/	seedlysg
https://play.google.com/store/apps/details?id=track.subscription this picture feels stylish...	tracksub	2019-06-23T11:45:52.000Z	4	63	http://instagram.com/p/BzDRQgsFIgd/	seedlysg
Verified	seedlysg	2019-06-23T10:37:34.000Z	2	52	http://instagram.com/p/BzDJcQol_Vt/	seedlysg
Verified	seedlysg	2019-06-23T10:37:34.000Z	2	52	http://instagram.com/p/BzDJcQol_Vt/	seedlysg
The snapshot feels very lovely!!!	saaid.130	2019-06-23T10:37:34.000Z	2	52	http://instagram.com/p/BzDJcQol_Vt/	seedlysg
Verified	seedlysg	2019-06-21T12:31:14.000Z	5	59	http://instagram.com/p/By-M2_4Flpj/	seedlysg
Verified	seedlysg	2019-06-21T12:31:14.000Z	5	59	http://instagram.com/p/By-M2_4Flpj/	seedlysg
@mr.will 🚇	yongdantang	2019-06-21T12:31:14.000Z	5	59	http://instagram.com/p/By-M2_4Flpj/	seedlysg
😃😃😃✌.....	mortgageconsultancy	2019-06-21T12:31:14.000Z	5	59	http://instagram.com/p/By-M2_4Flpj/	seedlysg
@introspaque	noelcyd_	2019-06-21T12:31:14.000Z	5	59	http://instagram.com/p/By-M2_4Flpj/	seedlysg
Too cute	_jz_shop	2019-06-21T12:31:14.000Z	5	59	http://instagram.com/p/By-M2_4Flpj/	seedlysg
